 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"P83   Outr afecc compr tegum espec feto rec-nasc";18;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"P90   Convulsoes do recem-nascido";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P91   Outr disturbios funcao cerebral rec-nasc";1;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P94   Transt do tonus muscular do recem-nascido";-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P96   Outr afeccoes originadas periodo perinatal";29;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"Q00   Anencefalia e malformacoes similares";16;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"Q01   Encefalocele";2;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"Q02   Microcefalia";-;1;1;-;4;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"Q03   Hidrocefalia congen";5;1;10;-;3;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"Q04   Outr malformacoes congen do cerebro";7;4;11;-;3;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;27
"Q05   Espinha bifida";2;-;1;-;2;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;9
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q07   Outr malformacoes congen do sist nervoso";5;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;7
"Q17   Outr malformacoes congen da orelha";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";4;8;16;-;3;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;35
"Q21   Malformacoes congen dos septos cardiacos";2;4;28;-;9;-;1;-;1;-;-;1;-;1;-;-;1;1;-;-;-;-;49
"Q22   Malform congen valvas pulmonar tricuspide";8;3;18;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"Q23   Malformacoes congen valvas aortica e mitral";10;13;19;-;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;48
"Q24   Outr malformacoes congen do coracao";28;16;42;-;8;2;6;2;1;2;-;3;-;1;2;-;1;1;1;2;1;-;119
"Q25   Malformacoes congen das grandes arterias";9;13;16;-;4;1;-;-;1;-;2;-;1;-;1;1;-;-;-;1;-;-;50
"Q26   Malformacoes congen das grandes veias";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;-;-;1;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;5
"Q28   Outr malform congen aparelho circulatorio";1;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"Q31   Malformacoes congen da laringe";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q32   Malformacoes congen traqueia e bronquios";3;-;1;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;7
"Q33   Malformacoes congen do pulmao";66;5;7;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80
"Q34   Outr malformacoes congen aparelho respirat";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q35   Fenda palatina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q37   Fenda labial c/fenda palatina";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";1;1;7;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;11
"Q40   Outr malform congen trato digestivo super";1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q41   Ausencia atresia estenose congen intest delg";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q42   Ausencia atresia e estenose congen do colon";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q43   Outr malformacoes congen do intestino";-;3;1;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q44   Malform congen vesic biliar via biliar figad";-;-;4;-;1;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;10
"Q45   Outr malformacoes congen aparelho digestivo";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q53   Testiculo nao-descido";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Q54   Hipospadias";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;13
"Q61   Doenc cisticas do rim";14;-;1;-;-;-;-;-;-;-;-;-;-;2;1;4;-;2;-;1;2;-;27
"Q62   Anom cong obstr pelv renal malf cong ureter";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q63   Outr malformacoes congen do rim";6;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;9
"Q64   Outr malformacoes congen aparelho urinario";4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q75   Outr malformacoes congen ossos cranio e face";1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q77   Osteocondr c/anom cresc ossos long col vert";3;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q78   Outr osteocondrodisplasias";-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"Q79   Malformacoes congen sist osteomuscular NCOP";31;13;8;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"Q85   Facomatoses NCOP";-;-;-;-;-;1;-;-;-;1;2;-;-;1;1;-;1;1;2;-;-;-;10
"Q87   Outr sindr c/malform cong q acomet mult sist";5;2;3;-;6;1;2;1;1;1;1;1;1;-;-;-;1;-;-;-;-;-;26
"Q89   Outr malformacoes congen NCOP";34;11;3;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"Q90   Sindr de Down";2;3;5;-;3;1;-;2;-;2;1;2;1;7;3;6;2;5;2;-;-;-;47
"Q91   Sindr de Edwards e sindr de Patau";21;11;19;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"Q92   Outr trissomias e trissom parc autoss NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q99   Outr anomalias dos cromossomos NCOP";1;2;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;2;-;5
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;2;1;1;-;1;-;9
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;2;-;6
"R07   Dor de garganta e no peito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;1;1;4;-;12
"R09   Outr sint sinais relat ap circulat respirat";-;-;4;-;-;-;-;3;6;8;7;16;19;26;37;35;45;48;47;45;117;-;463
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;2;1;1;4;2;4;5;6;6;11;7;11;-;60
"R11   Nausea e vomitos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"R13   Disfagia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;-;5
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;-;1;1;-;1;1;-;9
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"R50   Febre origem desconhecida e outras origens";-;-;1;-;-;-;-;-;1;-;-;1;-;-;3;-;-;-;1;-;1;-;8
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;12;19;273;-;310
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3;-;6
"R56   Convulsoes NCOP";-;-;-;-;-;-;-;1;1;1;3;-;5;-;2;3;2;2;1;-;-;-;21
"R57   Choque NCOP";-;-;1;-;1;-;-;1;2;2;4;4;4;15;9;12;22;20;24;29;65;-;215
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;-;2;1;1;1;-;1;1;-;-;-;-;-;-;-;7
"R59   Aumento de volume dos ganglios linfaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;4;-;7
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;3;5;8;20;-;43
"R68   Outr sint e sinais gerais";-;-;-;-;1;-;2;1;-;1;-;2;1;4;7;6;8;6;7;5;42;-;93
"R73   Aumento da glicemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"R78   Presenca drog outr subst norm n encontr sang";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"R90   Result anorm exam diagn imag sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2
"R93   Achados anorm exam diagn imag out estr corp";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R94   Resultados anormais de estudos de funcao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
"R95   Sindr da morte subita na infancia";2;-;7;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;10
"R96   Outr mortes subitas de causa desconhecida";-;-;3;-;-;1;1;3;4;13;13;18;31;42;51;86;81;84;79;78;186;-;774
"R98   Morte s/assist";1;1;2;-;1;-;2;10;20;24;26;46;80;95;139;150;196;226;197;170;531;5;1922
"R99   Outr causas mal definidas e NE mortalidade";1;3;49;-;21;10;15;146;323;296;305;370;404;462;572;623;676;602;492;443;934;87;6834
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;2;-;-;-;2;1;-;8;4;10;8;15;12;12;11;4;16;2;107
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;3;-;1;4;6;9;10;8;16;15;8;10;14;9;4;4;9;2;132
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;1;2;1;4;2;2;13;9;8;14;11;11;6;8;5;6;4;3;110
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;1;2;1;2;-;3;2;2;1;3;-;1;-;-;1;19
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;3;3;6;17;23;23;45;38;43;34;48;33;50;26;31;18;16;26;483
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;3
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;2;1;1;2;3;1;2;2;3;1;6;2;-;1;-;27
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;3;4;4;3;8;8;9;3;6;15;9;4;5;6;2;-;89
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;2;3;3;1;4;1;5;3;2;1;1;2;1;1;2;1;33
"V16   Ciclista traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;1;1;-;2;-;1;2;-;-;-;1;-;-;-;-;-;-;8
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;-;5;2;5;1;3;7;2;3;9;5;2;2;4;3;-;53
"V19   Ciclista traum acid transp e NE";-;-;-;-;1;1;1;4;4;4;5;7;3;5;11;6;7;2;6;4;1;1;73
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;-;1;1;3;4;2;2;1;-;-;-;-;-;-;-;14
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;1;-;-;1;3;2;-;-;-;-;-;-;-;-;-;7
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;3;12;10;10;3;4;3;3;3;1;2;-;-;-;-;54
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;34;84;56;41;54;34;30;17;16;4;5;2;1;1;-;380
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;14;51;23;30;27;13;17;9;13;6;1;1;1;-;-;206
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;27;58;28;33;22;22;13;10;6;-;3;1;-;-;-;223
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;20;44;22;11;22;15;6;6;4;1;4;-;2;1;-;158
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;-;50;105;75;59;60;44;38;28;17;11;-;4;1;1;-;493
"V30   Ocup tricicl mot traum colis pedestre animal";-;-;-;-;1;1;1;3;3;3;8;13;8;5;9;6;10;7;4;4;1;-;87
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V36   Ocup tric mot traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;3
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;-;-;1;1;1;-;-;2;3;-;-;-;-;-;-;1;-;9
"V43   Ocup automov traum col auto pickup caminhon";-;-;2;-;4;-;1;4;12;8;5;12;14;6;11;11;5;6;4;3;3;1;112
"V44   Ocup autom traum colis veic trans pesad onib";-;-;1;-;-;1;1;6;11;16;15;19;16;15;14;10;10;2;1;-;2;-;140
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;1;13;30;25;15;8;10;4;5;10;10;5;4;3;4;-;147
"V48   Ocup automovel traum acid transp s/colis";-;-;1;-;-;-;-;7;18;9;20;8;8;11;10;8;4;3;2;1;-;-;110
"V49   Ocup automovel traum outr acid transp e NE";-;-;2;-;2;-;-;16;38;22;42;37;26;30;24;24;15;20;8;9;9;1;325
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;-;1;-;2;1;3;-;2;-;2;1;-;-;-;-;12
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;-;-;2;-;-;1;-;1;1;3;-;-;-;-;-;-;8
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;-;-;-;3;1;-;-;1;-;1;-;-;-;-;-;-;6
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;1;1;4;3;8;2;4;12;2;2;1;1;-;-;41
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;1;-;2;-;-;1;2;1;-;-;1;1;1;-;-;10
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;-;2;2;4;3;5;7;8;7;3;4;-;-;1;-;46
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;-;-;-;3;3;3;1;1;4;7;2;2;1;1;-;28
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;4;6;-;-;1;1;1;-;-;-;-;-;-;-;13
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;3
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;2;-;1;1;-;1;1;2;3;4;1;2;-;1;1;-;20
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;-;-;1;-;8
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;3
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;2;6;5;9;1;5;3;5;2;3;2;-;-;1;-;44
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;4
"V89   Acid veic mot n-mot tipos de veic NE";-;-;3;-;3;3;3;21;70;46;59;50;54;43;37;41;27;19;14;12;7;2;514
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;-;2;1;1;3;1;1;1;-;-;-;-;-;-;10
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V98   Outr acid transp espec";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;3
"V99   Acid transp NE";-;-;-;-;1;-;-;2;2;-;3;2;3;3;1;-;-;1;1;1;-;-;20
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;-;-;1;3;6;6;4;17;15;14;14;21;24;82;1;208
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"W06   Queda de um leito";-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;2;3;9;-;20
"W07   Queda de uma cadeira";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;5;-;10
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;4
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;1;-;1;2;6;4;12;9;12;16;8;13;8;18;-;110
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;3;-;3;1;1;1;-;13
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;1;-;2;-;4;2;2;4;9;4;6;1;1;-;36
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;1;1;-;2;5;8;10;9;13;17;18;19;32;23;12;6;12;-;188
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;-;-;4;1;3;-;5;-;2;1;1;-;17
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;-;1;2;-;-;1;2;-;-;-;-;-;-;1;-;7
"W17   Outr quedas de um nivel a outr";-;-;1;-;-;-;2;3;9;6;5;14;8;10;13;13;11;13;12;6;8;-;134
"W18   Outr quedas no mesmo nivel";-;-;2;-;1;-;-;1;1;4;10;11;27;36;46;55;80;79;68;101;308;-;830
"W19   Queda s/especificacao";-;-;-;-;-;-;1;2;2;8;13;13;23;30;32;35;41;36;44;40;154;2;476
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;1;2;-;-;3;3;3;2;4;5;3;6;5;3;1;-;1;-;42
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;-;-;1;2;-;1;1;1;1;1;-;1;-;-;-;9
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;1;-;-;-;1;1;-;2;2;2;3;4;-;1;-;-;1;-;18
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"W25   Contato c/vidro cortante";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"W28   Contato segadeira mot p/cortar aparar grama";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"W30   Contato c/maquinaria agricola";-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;1;2;1;1;1;-;-;11
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;-;1;-;2;-;1;2;1;-;1;1;1;-;-;1;-;11
"W32   Projetil de revolver";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"W33   Rifle espingarda armas fogo de maior tamanho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;-;5;4;2;1;3;1;-;-;1;-;-;-;-;1;-;18
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;1;-;1;-;5
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;3
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;1;-;1;1;-;-;-;7
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;1;2;-;8
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;7;2;1;1;-;2;2;-;1;1;-;-;1;1;-;-;1;-;20
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;5;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"W69   Afogamento e submersao em aguas naturais";-;-;1;-;9;3;7;46;48;27;33;24;38;19;24;23;8;11;4;2;4;5;336
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;3;-;-;-;3;-;2;1;-;2;1;1;-;1;1;-;15
