 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"P72   Outr transt endocrinos transit period neonat";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P74   Outr dist eletrolit metab transit per neonat";6;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"P76   Outr obstrucoes intestinais do recem-nascido";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P77   Enterocolite necrotizante do feto e rec-nasc";11;45;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;95
"P78   Outr transt ap digestivo periodo perinatal";-;2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P80   Hipotermia do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P83   Outr afecc compr tegum espec feto rec-nasc";9;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P90   Convulsoes do recem-nascido";4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P91   Outr disturbios funcao cerebral rec-nasc";2;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P92   Problemas de alimentacao do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";57;13;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75
"Q00   Anencefalia e malformacoes similares";35;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"Q01   Encefalocele";3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q02   Microcefalia";2;-;-;-;1;1;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;10
"Q03   Hidrocefalia congen";7;4;12;-;7;3;4;-;2;-;1;-;-;-;-;-;-;-;1;1;-;-;42
"Q04   Outr malformacoes congen do cerebro";6;3;15;-;6;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;34
"Q05   Espinha bifida";1;1;6;-;2;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;13
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;4
"Q07   Outr malformacoes congen do sist nervoso";3;1;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"Q18   Outr malformacoes congen da face e pescoco";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";8;17;16;-;3;2;-;1;1;-;-;1;-;-;-;1;-;-;1;1;-;-;52
"Q21   Malformacoes congen dos septos cardiacos";8;7;31;-;9;-;4;2;-;-;2;4;-;3;2;2;1;2;-;-;1;-;78
"Q22   Malform congen valvas pulmonar tricuspide";4;9;6;-;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;23
"Q23   Malformacoes congen valvas aortica e mitral";4;12;12;-;1;1;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;33
"Q24   Outr malformacoes congen do coracao";57;43;55;-;14;3;3;1;1;3;2;3;-;2;5;2;-;2;2;2;6;-;206
"Q25   Malformacoes congen das grandes arterias";5;13;14;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;2;-;-;38
"Q26   Malformacoes congen das grandes veias";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q27   Outr malformacoes congen sist vasc perif";2;1;-;-;-;-;-;1;-;-;3;3;-;-;-;1;-;-;-;1;-;-;12
"Q28   Outr malform congen aparelho circulatorio";1;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;4
"Q30   Malformacao congen do nariz";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q31   Malformacoes congen da laringe";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q32   Malformacoes congen traqueia e bronquios";4;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q33   Malformacoes congen do pulmao";43;4;9;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"Q34   Outr malformacoes congen aparelho respirat";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q35   Fenda palatina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q38   Outr malform congen lingua boca e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Q39   Malformacoes congen do esofago";4;5;6;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;17
"Q40   Outr malform congen trato digestivo super";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q41   Ausencia atresia estenose congen intest delg";1;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"Q42   Ausencia atresia e estenose congen do colon";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q43   Outr malformacoes congen do intestino";2;5;3;-;3;-;1;-;-;-;-;-;-;-;1;-;1;-;1;-;3;-;20
"Q44   Malform congen vesic biliar via biliar figad";-;-;3;-;2;-;-;-;-;-;-;-;1;-;2;1;-;-;2;1;2;-;14
"Q45   Outr malformacoes congen aparelho digestivo";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q55   Outr malformacoes congen org genitais masc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";16;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;19
"Q61   Doenc cisticas do rim";10;1;1;-;1;-;-;-;-;-;2;1;1;3;1;2;2;1;2;1;1;-;30
"Q62   Anom cong obstr pelv renal malf cong ureter";1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q63   Outr malformacoes congen do rim";2;1;3;-;-;1;-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;-;11
"Q64   Outr malformacoes congen aparelho urinario";5;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q65   Malformacoes congen do quadril";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q77   Osteocondr c/anom cresc ossos long col vert";3;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q78   Outr osteocondrodisplasias";-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q79   Malformacoes congen sist osteomuscular NCOP";18;13;13;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"Q81   Epidermolise bolhosa";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q85   Facomatoses NCOP";-;-;1;-;-;-;-;2;-;1;1;-;1;2;-;-;-;-;-;-;-;-;8
"Q86   Sindr c/malf cong dev causas exog conh NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";8;4;5;-;4;1;-;3;-;-;1;1;-;-;-;-;-;-;-;1;-;-;28
"Q89   Outr malformacoes congen NCOP";52;14;15;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;85
"Q90   Sindr de Down";7;3;13;-;8;2;1;-;4;-;-;4;4;2;7;5;-;-;-;-;-;-;60
"Q91   Sindr de Edwards e sindr de Patau";9;5;14;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"Q92   Outr trissomias e trissom parc autoss NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";3;-;3;-;3;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;12
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;-;5
"R03   Valor anormal pressao arterial s/diagn";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R04   Hemorragia das vias respirat";-;-;-;-;1;-;1;1;2;1;1;2;4;2;2;3;3;1;-;-;1;-;25
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"R09   Outr sint sinais relat ap circulat respirat";4;1;3;-;1;2;-;3;9;7;16;19;25;18;53;34;65;81;56;78;177;1;653
"R10   Dor abdominal e pelvica";-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;2;2;6;3;5;12;-;35
"R11   Nausea e vomitos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R14   Flatulencia e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;4
"R34   Anuria e oliguria";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;2;-;6
"R41   Outr sint sinais relat func cognit e consc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R46   Sint e sinais relativos aparencia e comport";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R50   Febre origem desconhecida e outras origens";-;-;-;-;-;-;1;-;-;1;-;1;1;1;1;-;-;-;-;-;-;-;6
"R53   Mal estar fadiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;12;20;292;-;328
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R56   Convulsoes NCOP";-;-;-;-;-;1;1;-;-;-;-;1;1;1;1;1;3;3;1;-;-;-;14
"R57   Choque NCOP";2;-;1;-;-;-;-;-;4;2;3;4;5;6;13;12;6;18;9;10;23;2;120
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;2;5;3;5;4;3;3;5;1;1;1;-;-;2;-;35
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;2;2;2;2;2;3;4;6;5;8;30;-;66
"R68   Outr sint e sinais gerais";2;-;1;-;-;-;1;1;2;1;-;4;6;9;12;15;7;17;26;31;96;-;231
"R95   Sindr da morte subita na infancia";2;2;8;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;14
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;-;-;-;-;2;1;5;14;14;24;20;31;19;16;28;32;73;1;280
"R98   Morte s/assist";3;2;7;-;4;1;4;9;13;22;47;92;151;207;256;257;316;283;319;328;684;19;3024
"R99   Outr causas mal definidas e NE mortalidade";12;10;71;1;25;11;20;86;105;133;184;238;285;320;406;403;386;384;413;352;732;90;4667
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;2;1;1;-;-;1;2;1;-;1;1;-;-;-;10
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;1;2;-;4;4;5;3;10;6;7;3;17;18;17;18;18;21;4;158
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;5;5;9;13;15;20;19;29;24;28;30;35;20;21;20;18;21;17;349
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;3;5;6;11;18;9;12;12;11;18;22;6;13;6;10;9;6;177
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;3;5;6;4;8;7;1;3;2;3;1;-;-;2;7;52
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;4
"V09   Pedestre traum outr acid transp e NE";-;-;1;-;10;7;14;22;41;58;60;64;62;65;67;43;45;33;38;29;38;46;743
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;4
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;2;-;1;2;2;7;3;1;6;3;4;1;2;1;1;-;36
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;1;5;7;3;5;8;9;5;11;8;9;2;1;1;-;-;75
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;2;10;5;2;4;4;5;3;3;2;3;1;-;-;1;1;46
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;-;-;2;-;2;-;1;1;-;1;-;-;1;-;-;-;-;8
"V18   Ciclista traum acid transp s/colis";-;-;-;-;1;1;3;-;-;2;4;4;4;2;2;2;3;3;-;-;2;1;34
"V19   Ciclista traum acid transp e NE";-;-;-;-;1;1;1;1;1;5;2;10;8;8;4;9;4;2;2;1;2;1;63
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;2;9;3;3;6;-;1;-;-;-;1;-;-;-;-;25
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;1;-;-;4;13;14;6;3;4;1;3;4;-;-;-;-;-;-;53
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;43;90;65;47;34;15;20;13;4;4;2;1;-;-;-;339
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;1;32;70;55;36;21;19;10;7;4;2;2;2;1;-;-;262
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;-;-;-;1;-;-;-;6
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;31;54;46;21;12;8;6;2;1;1;-;-;-;1;-;183
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;1;17;40;29;13;10;9;6;1;2;-;1;2;-;-;1;132
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;3;68;146;83;68;56;29;27;22;3;8;6;1;2;2;-;524
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;1;-;-;-;-;5
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;1;3;4;-;1;-;1;-;-;-;-;1;-;-;11
"V41   Ocup automovel traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;2;1;-;-;-;-;-;7
"V43   Ocup automov traum col auto pickup caminhon";-;-;1;-;2;-;3;6;17;19;20;19;12;12;11;9;10;7;10;-;3;-;161
"V44   Ocup autom traum colis veic trans pesad onib";-;-;1;-;2;4;2;4;16;22;28;18;11;15;11;13;4;4;2;4;2;-;163
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;1;2;24;31;17;17;8;9;3;11;2;3;2;1;1;2;-;134
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;1;9;19;18;16;12;9;7;8;7;2;5;3;1;2;-;119
"V49   Ocup automovel traum outr acid transp e NE";-;-;2;-;4;6;8;34;80;69;67;69;53;64;56;36;29;14;13;6;7;-;617
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;1;2;2;2;1;1;1;1;1;3;-;-;-;-;-;-;15
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;1;-;-;-;-;-;-;5
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;1;-;3;2;2;-;2;-;-;-;1;1;-;-;-;12
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;-;-;1;-;-;1;2;1;2;-;-;-;-;-;-;-;7
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;2;2;2;10;5;3;4;3;2;4;3;-;-;-;-;40
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;4;1;3;-;-;-;2;1;-;-;-;-;-;-;11
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;1;5;11;3;2;6;6;5;5;3;5;-;-;-;-;52
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;2;-;-;3;7;2;4;5;4;3;2;-;-;-;-;-;32
"V71   Ocup onibus traum colis veic a pedal";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
"V75   Ocup onibus traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;4
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;3
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;1;-;-;5
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;1;-;1;1;1;-;-;3;1;2;1;2;1;2;2;-;18
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;1;5
"V82   Ocup de um bonde traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;4
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;1;-;-;1;3;1;1;-;2;2;3;2;2;2;2;-;-;-;22
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;2;-;-;-;5
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;2;-;-;-;-;-;6
"V87   Acid trans tipo espec desconh mod transp vit";-;1;-;-;3;2;2;6;14;10;16;12;8;7;6;5;5;3;3;-;1;-;104
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;1;-;1;-;-;-;-;6
"V89   Acid veic mot n-mot tipos de veic NE";-;-;2;-;10;4;11;91;168;173;126;118;86;101;95;71;45;37;17;15;15;8;1193
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"V93   Acid bord emb s/ac bem n caus afog submers";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;1;2;-;3;-;2;1;1;-;-;-;-;-;-;1;11
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;1;-;4
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V98   Outr acid transp espec";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"V99   Acid transp NE";-;-;-;-;1;1;1;15;31;30;23;18;18;14;19;12;9;9;5;4;1;-;211
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;1;-;-;1;1;2;8;6;3;4;2;9;6;28;-;71
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"W04   Queda enquanto carreg apoiado p/outr pessoas";1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"W06   Queda de um leito";-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;4;2;1;1;11;-;25
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;1;4;-;9
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;2;-;-;-;-;2;5;9;13;12;12;19;10;16;8;14;16;-;138
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;4;-;3;-;1;1;-;12
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;4;1;4;3;5;7;7;3;6;2;-;1;-;-;43
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;1;3;5;3;10;8;6;18;22;22;35;23;31;23;21;12;8;-;251
"W14   Queda de arvore";-;-;-;-;-;-;-;1;-;-;1;-;2;2;2;1;-;1;-;3;-;-;13
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;1;-;-;-;5
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;1;-;-;1;2;2;1;4;-;-;-;-;-;-;-;11
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;2;-;-;4;5;3;2;6;5;8;3;3;2;3;2;-;48
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;2;1;6;10;16;32;22;32;36;35;43;52;51;153;4;495
"W19   Queda s/especificacao";1;-;1;-;3;-;4;5;12;9;17;33;57;51;52;59;43;50;62;82;147;1;689
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;4;3;1;2;3;1;5;3;7;2;5;3;1;3;2;-;1;1;47
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;2;5;-;2;3;2;-;-;-;-;-;-;-;-;-;14
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;2;-;-;1;-;2;3;-;-;1;1;1;-;-;-;-;-;-;11
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;-;3;1;-;-;-;1;1;-;-;-;-;-;-;6
"W25   Contato c/vidro cortante";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;-;3;-;2;2;-;-;-;1;-;-;-;-;1;9
"W27   Contato c/ferramentas manuais s/motor";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;4
"W30   Contato c/maquinaria agricola";-;-;-;-;-;-;-;1;4;-;1;1;-;1;-;-;-;-;-;-;-;-;8
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;-;-;3;1;1;1;1;1;-;1;2;1;-;-;-;-;12
"W32   Projetil de revolver";-;-;-;-;-;-;-;-;2;-;2;3;-;1;1;-;-;-;-;-;-;-;9
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;2;-;5;6;4;3;6;2;3;1;-;-;-;-;-;1;-;33
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;1;3;-;-;-;-;1;-;-;-;-;-;-;-;5
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;-;-;-;1;-;-;-;6
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;-;-;1;1;-;3;-;1;-;-;-;-;-;-;6
