 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"P07   Transt rel gest curt dur peso baix nasc NCOP";130;8;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140
"P10   Laceracao intracran hemorrag dev traum parto";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P15   Outr traum de parto";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P20   Hipoxia intra-uterina";34;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"P21   Asfixia ao nascer";62;12;7;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;85
"P22   Desconforto respirat do recem-nascido";210;49;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;266
"P23   Pneumonia congen";11;7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"P24   Sindr de aspiracao neonatal";38;9;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"P25   Enfisema interst afecc corr orig per perinat";7;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P26   Hemorragia pulmonar orig periodo perinatal";33;9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
"P27   Doenc respirat cron orig periodo perinatal";1;2;18;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"P28   Outr afeccoes respirat orig per perinatal";74;9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87
"P29   Transt cardiovasc orig periodo perinatal";32;7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"P35   Doenc virais congen";-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P36   Septicemia bacter do recem-nascido";126;160;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;327
"P37   Outr doenc infecc e parasit congen";1;3;4;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P39   Outr infecc especificas do periodo perinatal";21;15;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"P52   Hemorragia intracran nao-traum feto rec-nasc";11;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"P53   Doenc hemorragica do feto e do recem-nascido";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P54   Outr hemorragias neonatais";7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P55   Doenc hemolitica do feto e do recem-nascido";5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P56   Hidropsia fetal dev doenc hemolitica";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P57   Kernicterus";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P59   Ictericia neonatal dev outr causas e as NE";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P61   Outr transt hematologicos perinatais";5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P70   Trans transit metab carboid esp fet rec-nasc";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P74   Outr dist eletrolit metab transit per neonat";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P76   Outr obstrucoes intestinais do recem-nascido";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P77   Enterocolite necrotizante do feto e rec-nasc";10;48;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85
"P78   Outr transt ap digestivo periodo perinatal";1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P80   Hipotermia do recem-nascido";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4
"P83   Outr afecc compr tegum espec feto rec-nasc";18;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"P90   Convulsoes do recem-nascido";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P91   Outr disturbios funcao cerebral rec-nasc";2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P94   Transt do tonus muscular do recem-nascido";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";40;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;61
"Q00   Anencefalia e malformacoes similares";55;5;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;65
"Q01   Encefalocele";6;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10
"Q02   Microcefalia";1;1;5;-;2;1;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;14
"Q03   Hidrocefalia congen";8;3;11;-;7;6;5;1;1;1;1;-;-;-;-;1;-;-;-;-;-;-;45
"Q04   Outr malformacoes congen do cerebro";6;-;12;-;5;2;1;-;-;1;1;1;1;-;-;-;1;-;-;1;-;-;32
"Q05   Espinha bifida";3;1;3;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;9
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;-;-;1;2;1;-;8
"Q07   Outr malformacoes congen do sist nervoso";2;-;1;-;3;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;9
"Q18   Outr malformacoes congen da face e pescoco";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";9;9;18;-;4;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;43
"Q21   Malformacoes congen dos septos cardiacos";7;7;27;-;8;1;3;1;1;1;1;1;4;-;-;1;-;1;3;1;2;-;70
"Q22   Malform congen valvas pulmonar tricuspide";3;4;5;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;15
"Q23   Malformacoes congen valvas aortica e mitral";7;3;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"Q24   Outr malformacoes congen do coracao";39;27;57;-;16;4;-;1;1;3;1;2;1;3;1;1;1;2;2;2;2;-;166
"Q25   Malformacoes congen das grandes arterias";12;12;13;-;3;-;-;-;-;-;1;-;-;-;1;2;3;-;1;-;-;-;48
"Q26   Malformacoes congen das grandes veias";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q27   Outr malformacoes congen sist vasc perif";-;1;-;-;-;1;-;-;-;-;-;3;-;-;1;-;1;-;-;-;-;-;7
"Q28   Outr malform congen aparelho circulatorio";1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;4
"Q31   Malformacoes congen da laringe";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q32   Malformacoes congen traqueia e bronquios";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";35;4;7;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;53
"Q35   Fenda palatina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q37   Fenda labial c/fenda palatina";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q38   Outr malform congen lingua boca e faringe";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";2;-;8;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"Q40   Outr malform congen trato digestivo super";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q41   Ausencia atresia estenose congen intest delg";-;2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7
"Q42   Ausencia atresia e estenose congen do colon";1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q43   Outr malformacoes congen do intestino";-;3;4;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;14
"Q44   Malform congen vesic biliar via biliar figad";-;-;4;-;5;-;1;1;-;-;-;1;-;-;1;1;-;1;1;-;-;-;16
"Q45   Outr malformacoes congen aparelho digestivo";-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q60   Agenesia renal e outr defeitos reducao rim";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q61   Doenc cisticas do rim";8;-;2;-;-;-;-;-;-;-;1;-;-;2;1;1;3;-;1;1;2;-;22
"Q62   Anom cong obstr pelv renal malf cong ureter";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q63   Outr malformacoes congen do rim";3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q64   Outr malformacoes congen aparelho urinario";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3
"Q67   Deform osteom cong cabeca face coluna torax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q76   Malform congen coluna vertebral ossos torax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"Q77   Osteocondr c/anom cresc ossos long col vert";1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q78   Outr osteocondrodisplasias";2;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;7
"Q79   Malformacoes congen sist osteomuscular NCOP";25;6;15;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;3
"Q86   Sindr c/malf cong dev causas exog conh NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";4;3;8;-;4;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;23
"Q89   Outr malformacoes congen NCOP";47;4;4;-;3;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;61
"Q90   Sindr de Down";3;-;17;-;8;3;2;1;1;1;3;1;1;5;1;1;1;1;-;-;-;-;50
"Q91   Sindr de Edwards e sindr de Patau";11;7;35;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;59
"Q92   Outr trissomias e trissom parc autoss NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q93   Monossomias e delecoes dos autossomos NCOP";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q96   Sindr de Turner";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"Q97   Outr anom cromoss sexuais fenotipo fem NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";1;4;1;-;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;12
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;6
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;1;-;1;-;1;2;1;-;-;1;1;-;2;-;10
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"R07   Dor de garganta e no peito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"R09   Outr sint sinais relat ap circulat respirat";-;-;5;-;-;1;-;2;-;2;4;5;9;12;20;27;24;42;46;78;227;-;504
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;2;2;3;7;17;-;36
"R13   Disfagia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;3
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"R27   Outr disturbios da coordenacao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"R44   Outr sint sinais relat sensac percep gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R50   Febre origem desconhecida e outras origens";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"R51   Cefaleia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;17;35;585;-;638
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R56   Convulsoes NCOP";-;-;-;-;1;-;-;1;-;2;-;1;-;-;-;-;-;1;-;-;2;-;8
"R57   Choque NCOP";-;-;1;-;-;-;1;-;2;2;-;2;4;4;4;8;9;16;9;18;63;-;143
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;-;1;1;1;-;-;8
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3;-;4
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;4;1;10;5;42;-;67
"R68   Outr sint e sinais gerais";-;-;-;-;1;-;-;-;-;3;-;-;2;10;7;5;11;11;22;28;197;1;298
"R93   Achados anorm exam diagn imag out estr corp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R95   Sindr da morte subita na infancia";4;4;9;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;21
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;1;-;-;-;1;1;3;3;6;6;8;6;13;12;16;26;94;-;196
"R98   Morte s/assist";-;-;8;-;1;3;3;1;5;6;10;18;26;42;79;103;106;151;160;233;838;2;1795
"R99   Outr causas mal definidas e NE mortalidade";1;1;39;-;22;7;13;42;39;50;56;54;71;101;122;151;185;193;212;277;936;16;2588
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;1;-;-;1;-;2;-;3;1;3;2;5;4;4;11;9;8;7;11;-;72
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;9;3;3;6;10;4;5;8;7;7;8;10;5;7;8;11;16;1;128
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;3;2;2;1;6;2;5;5;6;4;5;4;7;8;8;7;6;1;82
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;1;1;1;-;2;3;-;-;-;1;-;2;-;-;-;-;11
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;3;4;5;3;8;9;12;8;18;10;18;15;17;12;17;19;23;3;204
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;1;2;1;-;-;1;1;-;1;-;-;-;-;-;-;-;7
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;1;-;-;-;-;-;5
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;1;-;1;1;2;2;-;-;-;-;-;-;-;-;-;-;7
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;6;9;10;9;3;2;4;-;1;1;-;-;-;-;-;46
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;2;8;8;4;7;3;4;3;2;2;-;-;1;-;-;-;44
"V25   Motociclista traum colis trem veic ferrov";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;2;2;1;2;2;-;-;-;-;-;-;-;-;-;-;9
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;2;5;5;3;1;3;1;-;1;-;-;-;-;-;-;21
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;1;15;11;12;8;8;2;1;-;-;1;1;-;1;-;-;61
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;3
"V43   Ocup automov traum col auto pickup caminhon";-;-;2;-;-;1;2;7;12;8;8;7;2;3;4;5;3;2;4;1;1;-;72
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;2;1;9;6;3;7;-;5;5;4;4;3;2;3;1;1;-;56
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;1;1;-;9;7;5;5;2;2;1;3;1;-;-;-;-;2;-;39
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;2;1;5;6;8;5;2;2;1;1;2;5;2;-;1;-;1;-;44
"V49   Ocup automovel traum outr acid transp e NE";-;-;2;-;3;3;4;17;17;18;13;10;11;8;5;4;9;2;4;2;2;-;134
"V50   Ocup caminhonete traum colis pedestre animal";-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;3
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;1;-;5
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;1;-;-;5
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;1;-;4
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V82   Ocup de um bonde traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;2;1;1;1;6;2;2;4;2;3;2;3;2;-;-;-;1;-;32
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;3;-;4;7;8;22;30;27;23;20;25;14;15;11;11;11;7;5;15;3;261
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V98   Outr acid transp espec";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"V99   Acid transp NE";-;-;-;-;1;-;1;3;8;5;3;2;3;1;3;2;3;4;1;1;-;-;41
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;5;17;10;79;-;115
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W04   Queda enquanto carreg apoiado p/outr pessoas";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;3;-;5
"W06   Queda de um leito";-;-;3;-;3;-;-;-;-;-;1;-;-;2;-;2;-;1;1;2;25;-;40
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;6;-;9
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;2;-;-;-;1;-;1;2;1;1;3;6;2;5;6;9;21;-;60
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"W12   Queda em ou de um andaime";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;1;-;-;1;1;1;2;1;-;1;5;-;3;1;-;-;2;-;19
"W14   Queda de arvore";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;-;-;5;-;11
"W18   Outr quedas no mesmo nivel";-;-;-;-;1;-;-;-;1;1;1;-;3;9;5;10;14;25;37;81;325;-;513
"W19   Queda s/especificacao";-;-;-;-;1;-;-;2;1;-;-;2;6;1;9;13;12;20;34;70;273;-;444
"W20   Impacto caus objeto lanc projetado em queda";-;-;1;-;1;-;-;-;1;1;2;-;-;-;-;-;1;-;-;-;-;-;7
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;1;-;-;-;-;-;2;1;-;1;1;-;-;1;-;1;1;-;9
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;1;-;-;-;-;4
"W29   Contat out utens manuais ap domest equip mot";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W32   Projetil de revolver";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;-;-;1;-;1;1;1;2;-;-;1;-;-;-;-;-;7
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;-;4
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;1;-;4
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;4
