 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"O67   Trab parto parto compl hemorr intrapart NCOP";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;4
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;1;3;3;6;10;2;-;-;-;-;-;-;-;-;-;25
"O73   Retencao placenta e membranas s/hemorragias";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O74   Complic anestesia durante trab parto e parto";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;1;1;2;2;1;-;-;-;-;-;-;-;-;-;-;7
"O85   Infecc puerperal";-;-;-;-;-;-;-;-;4;1;5;2;-;-;-;-;-;-;-;-;-;-;12
"O86   Outr infecc puerperais";-;-;-;-;-;-;-;1;2;1;-;2;-;-;-;-;-;-;-;-;-;-;6
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;3;2;4;2;6;2;1;-;-;-;-;-;-;-;-;20
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;1;1;3;3;2;1;-;-;-;-;-;-;-;-;-;11
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;3;3;2;5;3;-;-;-;-;-;-;-;-;-;-;16
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;1;-;3;3;1;4;-;-;-;-;-;-;-;-;-;12
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;4;1;2;-;1;-;-;-;-;-;-;-;-;-;-;8
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;1;5;15;22;21;20;14;1;-;-;-;-;-;-;-;-;99
"P00   Fet rec-nasc afet afec mat n obr rel grav at";150;57;14;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;222
"P01   Fet rec-nasc afet complic maternas gravidez";140;23;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;172
"P02   Fet rec-nasc afet compl plac cord umb membr";93;16;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"P03   Fet rec-nasc afet out compl trab parto parto";69;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79
"P04   Fet rec-nasc infl af noc trans plac leit mat";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P05   Crescimento fetal retard e desnutric fetal";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P07   Transt rel gest curt dur peso baix nasc NCOP";67;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71
"P11   Outr traum de parto do sist nervoso central";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P15   Outr traum de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P20   Hipoxia intra-uterina";21;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;27
"P21   Asfixia ao nascer";72;13;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91
"P22   Desconforto respirat do recem-nascido";153;27;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;186
"P23   Pneumonia congen";11;9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"P24   Sindr de aspiracao neonatal";30;19;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"P25   Enfisema interst afecc corr orig per perinat";15;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"P26   Hemorragia pulmonar orig periodo perinatal";43;9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"P27   Doenc respirat cron orig periodo perinatal";-;2;16;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"P28   Outr afeccoes respirat orig per perinatal";53;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62
"P29   Transt cardiovasc orig periodo perinatal";31;9;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"P35   Doenc virais congen";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P36   Septicemia bacter do recem-nascido";122;143;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;293
"P37   Outr doenc infecc e parasit congen";2;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P39   Outr infecc especificas do periodo perinatal";17;11;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"P50   Perda sanguinea fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P52   Hemorragia intracran nao-traum feto rec-nasc";5;7;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"P53   Doenc hemorragica do feto e do recem-nascido";3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P54   Outr hemorragias neonatais";3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P55   Doenc hemolitica do feto e do recem-nascido";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P56   Hidropsia fetal dev doenc hemolitica";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P59   Ictericia neonatal dev outr causas e as NE";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P61   Outr transt hematologicos perinatais";5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P70   Trans transit metab carboid esp fet rec-nasc";2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P74   Outr dist eletrolit metab transit per neonat";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";8;32;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"P78   Outr transt ap digestivo periodo perinatal";1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P83   Outr afecc compr tegum espec feto rec-nasc";7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P90   Convulsoes do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P91   Outr disturbios funcao cerebral rec-nasc";2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P92   Problemas de alimentacao do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P94   Transt do tonus muscular do recem-nascido";-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P96   Outr afeccoes originadas periodo perinatal";55;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76
"Q00   Anencefalia e malformacoes similares";39;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"Q01   Encefalocele";1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q02   Microcefalia";3;1;1;-;6;2;2;2;-;1;1;2;-;-;-;-;-;-;-;-;-;-;21
"Q03   Hidrocefalia congen";3;4;6;-;6;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"Q04   Outr malformacoes congen do cerebro";10;3;12;-;6;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;33
"Q05   Espinha bifida";7;2;4;-;2;-;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;20
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3
"Q07   Outr malformacoes congen do sist nervoso";-;-;1;-;-;-;3;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;7
"Q20   Malform congen camaras e comunicacoes card";11;11;15;-;1;1;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;42
"Q21   Malformacoes congen dos septos cardiacos";1;7;41;-;10;3;1;-;-;1;1;2;1;-;1;2;1;2;1;-;2;-;77
"Q22   Malform congen valvas pulmonar tricuspide";4;4;13;-;3;-;3;-;1;1;1;1;-;-;1;1;-;-;-;-;-;-;33
"Q23   Malformacoes congen valvas aortica e mitral";5;12;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"Q24   Outr malformacoes congen do coracao";36;36;56;-;11;4;2;1;2;3;-;-;1;1;1;1;2;1;1;1;3;-;163
"Q25   Malformacoes congen das grandes arterias";6;15;14;-;2;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;5;-;46
"Q26   Malformacoes congen das grandes veias";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;1;-;-;-;-;-;1;1;1;2;-;4;-;-;-;-;-;-;10
"Q28   Outr malform congen aparelho circulatorio";-;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;4
"Q30   Malformacao congen do nariz";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q31   Malformacoes congen da laringe";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";49;3;6;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;61
"Q34   Outr malformacoes congen aparelho respirat";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q35   Fenda palatina";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q37   Fenda labial c/fenda palatina";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";4;3;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;15
"Q40   Outr malform congen trato digestivo super";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"Q41   Ausencia atresia estenose congen intest delg";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q42   Ausencia atresia e estenose congen do colon";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q43   Outr malformacoes congen do intestino";1;-;3;-;3;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;10
"Q44   Malform congen vesic biliar via biliar figad";-;1;5;-;1;-;-;-;1;-;1;-;-;-;-;1;1;-;1;-;-;-;12
"Q45   Outr malformacoes congen aparelho digestivo";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q51   Malformacoes congen utero e do colo do utero";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q56   Sexo indeterminado e pseudo-hermafroditismo";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"Q61   Doenc cisticas do rim";12;1;4;-;-;1;-;-;1;-;1;-;2;3;4;2;2;4;1;1;-;-;39
"Q63   Outr malformacoes congen do rim";1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;3
"Q64   Outr malformacoes congen aparelho urinario";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";3;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q76   Malform congen coluna vertebral ossos torax";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q77   Osteocondr c/anom cresc ossos long col vert";2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q78   Outr osteocondrodisplasias";1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q79   Malformacoes congen sist osteomuscular NCOP";28;12;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"Q80   Ictiose congen";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q81   Epidermolise bolhosa";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;3
"Q87   Outr sindr c/malform cong q acomet mult sist";5;2;6;-;5;1;1;1;-;2;1;-;1;-;-;1;-;-;-;-;-;-;26
"Q89   Outr malformacoes congen NCOP";35;5;9;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;52
"Q90   Sindr de Down";-;2;17;-;6;3;-;-;1;1;3;2;3;3;1;5;3;1;1;-;1;-;53
"Q91   Sindr de Edwards e sindr de Patau";17;5;32;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"Q92   Outr trissomias e trissom parc autoss NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"Q96   Sindr de Turner";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";3;2;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;11
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;-;7
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;1;1;1;-;7
"R05   Tosse";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;5
"R09   Outr sint sinais relat ap circulat respirat";-;-;1;-;-;-;1;2;1;3;-;1;4;5;10;22;24;31;39;55;230;-;429
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;1;2;-;-;-;-;1;2;2;4;2;3;3;20;-;40
"R11   Nausea e vomitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"R18   Ascite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;-;5
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"R39   Outr sint e sinais relativos ap urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R50   Febre origem desconhecida e outras origens";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;4
"R52   Dor NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;6;25;517;-;554
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5;-;6
"R56   Convulsoes NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;1;1;-;6
"R57   Choque NCOP";2;-;-;-;-;-;-;-;-;-;1;3;1;2;9;7;11;9;13;17;46;-;121
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;-;-;1;1;-;-;8
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;2;-;5
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;3;5;33;-;45
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;1;-;2;-;3;3;9;20;16;25;134;-;213
"R90   Result anorm exam diagn imag sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R95   Sindr da morte subita na infancia";1;2;10;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"R96   Outr mortes subitas de causa desconhecida";-;-;3;-;-;-;-;1;2;-;3;4;3;3;9;9;5;8;19;14;96;-;179
"R98   Morte s/assist";-;-;1;-;-;-;-;5;4;9;6;15;15;34;52;69;86;108;141;178;673;1;1397
"R99   Outr causas mal definidas e NE mortalidade";4;1;55;-;25;10;18;49;60;61;69;82;93;100;120;138;197;198;251;236;935;18;2720
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;2;-;1;1;2;-;1;1;1;5;1;2;1;2;2;6;6;-;34
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;1;1;3;2;4;4;4;5;1;3;5;4;3;5;6;3;9;1;64
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;1;2;1;2;2;2;2;2;2;1;1;-;2;2;4;1;6;-;33
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;3
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;6;1;1;10;4;12;8;11;15;16;18;12;10;28;12;15;25;5;209
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;4
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;3
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;-;1;1;1;-;1;-;1;-;-;-;-;-;-;-;5
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;4
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;7;10;7;6;3;3;3;4;1;-;-;-;-;-;-;44
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;1;-;2;4;2;5;1;2;-;-;1;-;-;-;-;-;-;18
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;3;4;1;2;-;-;-;1;1;-;-;-;-;-;-;12
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;1;3;3;3;2;2;1;-;2;-;-;1;-;-;-;-;18
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;-;8;14;11;7;3;8;4;3;1;-;2;-;-;-;-;61
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"V43   Ocup automov traum col auto pickup caminhon";-;-;2;-;1;2;-;1;3;4;6;4;6;4;5;1;4;3;2;1;1;-;50
"V44   Ocup autom traum colis veic trans pesad onib";-;-;1;-;1;4;1;2;4;7;5;5;4;6;3;3;2;3;2;-;-;-;53
"V47   Ocup automovel traum colis obj fixo parado";-;-;1;-;1;2;1;3;3;6;2;6;2;2;2;1;1;3;-;-;-;-;36
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;2;1;1;5;5;3;4;4;1;3;3;-;1;1;2;1;1;-;38
"V49   Ocup automovel traum outr acid transp e NE";-;-;2;-;1;2;2;5;6;10;10;4;10;11;11;7;8;6;4;6;4;-;109
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;4
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;-;-;1;-;-;-;6
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;2;-;2;-;-;-;1;-;-;-;1;-;-;-;6
"V78   Ocup onibus traum acid transp s/colis";-;-;1;-;-;-;-;-;-;-;-;1;-;-;3;-;-;1;-;-;1;-;7
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;-;1;-;-;1;1;-;1;1;-;1;-;-;1;-;-;-;7
"V89   Acid veic mot n-mot tipos de veic NE";-;-;2;-;2;2;2;13;17;19;17;19;6;10;13;10;6;9;8;6;3;2;166
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V99   Acid transp NE";-;-;-;-;-;1;-;1;2;2;-;1;1;-;-;-;1;1;-;-;2;-;12
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;3;8;18;102;-;134
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;3;-;6
"W06   Queda de um leito";-;-;1;-;1;-;-;-;-;-;-;-;-;1;1;2;1;1;2;5;17;-;32
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;9;-;12
"W10   Queda em ou de escadas ou degraus";-;-;1;-;-;-;1;-;1;-;1;-;2;2;2;4;3;3;3;11;9;-;43
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;2;-;-;1;-;-;1;1;2;-;2;2;-;2;-;-;-;-;13
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3;1;2;9;-;18
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;1;-;-;3;3;6;5;10;21;31;63;96;422;-;661
"W19   Queda s/especificacao";-;-;-;-;2;1;1;1;1;2;2;1;3;4;7;12;17;22;36;51;246;1;410
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;3;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;7
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3;-;5
"W54   Mordedura ou golpe provocado p/cao";-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W65   Afogamento submersao durante banho banheira";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
