 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"N19   Insuf renal NE";-;-;6;-;1;-;1;1;-;1;6;6;6;8;17;30;46;50;67;66;276;-;588
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;2;3;4;5;7;11;13;11;10;10;12;23;-;111
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;5;-;7
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;1;-;-;1;3;3;2;4;7;2;2;4;10;-;39
"N27   Hipoplasia renal de causa desconhecida";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;2;-;-;-;-;-;-;1;4;3;6;6;9;12;19;20;15;19;41;1;158
"N30   Cistite";-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;4;8;8;13;19;74;-;130
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;1;-;-;2;-;-;1;1;3;1;1;4;4;3;6;10;-;37
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;1;5;6;6;8;16;-;47
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;5
"N35   Estenose da uretra";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;2;2;-;4;-;10
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;3
"N39   Outr transt do trato urinario";-;-;4;-;9;3;3;5;12;12;22;14;38;68;84;143;233;344;496;702;3597;-;5789
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;11;15;20;32;108;-;192
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;4;-;9
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;5;-;12
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;4
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;1;3;1;3;6;6;6;10;13;13;6;7;15;-;90
"N50   Outr transt dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;-;-;-;-;5
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"N72   Doenc inflam do colo do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;2;1;1;1;2;2;1;1;1;4;-;2;5;-;23
"N75   Doenc da gland de Bartholin";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;1;-;-;-;-;-;1;1;1;3;2;3;3;1;-;4;2;-;22
"N80   Endometriose";-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;-;-;1;-;5
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;5
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;4;5;-;13
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;1;-;-;2;-;7
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;-;5
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;-;-;-;5
"N93   Outr sangramentos anormais utero e vagina";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;-;-;-;2;1;1;3;1;-;-;-;-;-;-;-;-;-;-;8
"O01   Mola hidatiforme";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"O02   Outr produtos anormais da concepcao";-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;5
"O03   Aborto espontaneo";-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;-;-;-;-;5
"O06   Aborto NE";-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;5
"O10   Hipertens pre-exist complic grav parto puerp";-;-;-;-;-;-;-;1;-;-;2;4;2;-;-;-;-;-;-;-;-;-;9
"O11   Dist hipertens pre-exist proteinuria superp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O12   Edema e proteinuria gestac s/hipertensao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;4
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;-;3;2;5;4;2;2;-;-;-;-;-;-;-;-;18
"O15   Eclampsia";-;-;-;-;-;-;-;5;3;5;2;7;2;-;-;-;-;-;-;-;-;-;24
"O16   Hipertensao materna NE";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O20   Hemorragia do inicio da gravidez";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O22   Complic venosas na gravidez";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;4;-;3;-;-;-;-;-;-;-;-;-;-;-;-;7
"O24   Diabetes mellitus na gravidez";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O25   Desnutric na gravidez";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;1;2;2;-;1;-;-;-;-;-;-;-;-;-;6
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"O44   Placenta previa";-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;3
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;-;2;3;2;2;1;-;-;-;-;-;-;-;-;-;10
"O46   Hemorragia anteparto NCOP";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;1;3;2;3;4;-;-;-;-;-;-;-;-;-;-;13
"O67   Trab parto parto compl hemorr intrapart NCOP";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;4
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;1;3;3;6;10;2;-;-;-;-;-;-;-;-;-;25
"O73   Retencao placenta e membranas s/hemorragias";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O74   Complic anestesia durante trab parto e parto";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;1;1;2;2;1;-;-;-;-;-;-;-;-;-;-;7
"O85   Infecc puerperal";-;-;-;-;-;-;-;-;4;1;5;2;-;-;-;-;-;-;-;-;-;-;12
"O86   Outr infecc puerperais";-;-;-;-;-;-;-;1;2;1;-;2;-;-;-;-;-;-;-;-;-;-;6
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;3;2;4;2;6;2;1;-;-;-;-;-;-;-;-;20
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;1;1;3;3;2;1;-;-;-;-;-;-;-;-;-;11
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;3;3;2;5;3;-;-;-;-;-;-;-;-;-;-;16
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;1;-;3;3;1;4;-;-;-;-;-;-;-;-;-;12
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;4;1;2;-;1;-;-;-;-;-;-;-;-;-;-;8
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;1;5;15;22;21;20;14;1;-;-;-;-;-;-;-;-;99
"P00   Fet rec-nasc afet afec mat n obr rel grav at";320;102;24;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;447
"P01   Fet rec-nasc afet complic maternas gravidez";316;58;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;395
"P02   Fet rec-nasc afet compl plac cord umb membr";209;29;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;248
"P03   Fet rec-nasc afet out compl trab parto parto";136;29;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170
"P04   Fet rec-nasc infl af noc trans plac leit mat";9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P05   Crescimento fetal retard e desnutric fetal";8;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"P07   Transt rel gest curt dur peso baix nasc NCOP";171;6;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;185
"P10   Laceracao intracran hemorrag dev traum parto";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P11   Outr traum de parto do sist nervoso central";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P15   Outr traum de parto";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P20   Hipoxia intra-uterina";56;7;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;67
"P21   Asfixia ao nascer";148;24;8;-;1;-;1;1;1;1;-;-;-;-;-;1;-;1;-;-;-;-;187
"P22   Desconforto respirat do recem-nascido";334;59;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;406
"P23   Pneumonia congen";28;17;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"P24   Sindr de aspiracao neonatal";48;39;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102
"P25   Enfisema interst afecc corr orig per perinat";30;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"P26   Hemorragia pulmonar orig periodo perinatal";76;21;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;101
"P27   Doenc respirat cron orig periodo perinatal";1;4;30;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"P28   Outr afeccoes respirat orig per perinatal";120;17;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;144
"P29   Transt cardiovasc orig periodo perinatal";69;24;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;108
"P35   Doenc virais congen";-;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P36   Septicemia bacter do recem-nascido";265;272;69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;606
"P37   Outr doenc infecc e parasit congen";3;6;5;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P39   Outr infecc especificas do periodo perinatal";25;22;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"P50   Perda sanguinea fetal";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P52   Hemorragia intracran nao-traum feto rec-nasc";16;13;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"P53   Doenc hemorragica do feto e do recem-nascido";4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P54   Outr hemorragias neonatais";9;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"P55   Doenc hemolitica do feto e do recem-nascido";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P56   Hidropsia fetal dev doenc hemolitica";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P59   Ictericia neonatal dev outr causas e as NE";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P60   Coagulacao intravasc dissem feto rec-nasc";12;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P61   Outr transt hematologicos perinatais";11;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"P70   Trans transit metab carboid esp fet rec-nasc";8;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"P74   Outr dist eletrolit metab transit per neonat";1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P76   Outr obstrucoes intestinais do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";17;88;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;145
"P78   Outr transt ap digestivo periodo perinatal";5;11;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"P80   Hipotermia do recem-nascido";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P83   Outr afecc compr tegum espec feto rec-nasc";17;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"P90   Convulsoes do recem-nascido";3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P91   Outr disturbios funcao cerebral rec-nasc";8;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"P92   Problemas de alimentacao do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P94   Transt do tonus muscular do recem-nascido";-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P96   Outr afeccoes originadas periodo perinatal";123;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;177
"Q00   Anencefalia e malformacoes similares";70;7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81
"Q01   Encefalocele";2;2;2;-;3;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;12
"Q02   Microcefalia";4;2;4;-;8;3;6;3;2;3;2;2;-;1;-;-;-;-;-;-;-;-;40
"Q03   Hidrocefalia congen";5;9;15;-;12;2;2;-;2;-;1;1;-;1;-;-;-;-;-;-;-;-;50
"Q04   Outr malformacoes congen do cerebro";14;7;20;-;13;1;1;1;1;-;-;-;-;-;-;-;2;2;-;-;-;-;62
"Q05   Espinha bifida";9;4;5;-;3;-;1;4;-;2;3;-;1;2;-;-;-;-;-;-;-;-;34
"Q06   Outr malformacoes congen da medula espinhal";-;-;1;-;-;-;1;1;-;-;-;1;-;-;-;1;-;1;-;-;2;-;8
"Q07   Outr malformacoes congen do sist nervoso";2;2;2;-;-;-;3;3;1;2;-;1;-;-;1;-;1;2;1;-;-;-;21
"Q20   Malform congen camaras e comunicacoes card";27;26;36;-;5;2;1;-;1;-;2;-;-;-;-;1;-;-;-;-;-;-;101
"Q21   Malformacoes congen dos septos cardiacos";11;15;71;-;21;4;2;1;1;4;2;4;3;-;2;3;2;2;2;-;2;-;152
"Q22   Malform congen valvas pulmonar tricuspide";10;9;27;-;6;1;4;-;2;1;1;1;-;-;1;1;-;-;-;-;1;-;65
"Q23   Malformacoes congen valvas aortica e mitral";16;20;31;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;72
"Q24   Outr malformacoes congen do coracao";82;64;99;-;31;6;3;5;2;5;-;2;2;2;1;1;3;2;1;2;3;-;316
"Q25   Malformacoes congen das grandes arterias";19;39;32;-;4;-;1;-;-;-;-;1;-;1;-;-;2;-;2;1;5;-;107
"Q26   Malformacoes congen das grandes veias";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q27   Outr malformacoes congen sist vasc perif";1;-;-;-;1;1;-;2;1;-;1;2;1;3;-;5;1;-;-;-;-;-;19
"Q28   Outr malform congen aparelho circulatorio";1;1;1;-;-;-;-;1;-;-;1;1;-;-;1;-;-;1;-;-;-;-;8
"Q30   Malformacao congen do nariz";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q31   Malformacoes congen da laringe";1;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q32   Malformacoes congen traqueia e bronquios";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"Q33   Malformacoes congen do pulmao";105;11;17;-;3;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;138
"Q34   Outr malformacoes congen aparelho respirat";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q35   Fenda palatina";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q37   Fenda labial c/fenda palatina";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";9;7;11;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2;-;32
"Q40   Outr malform congen trato digestivo super";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;5
"Q41   Ausencia atresia estenose congen intest delg";-;1;8;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"Q42   Ausencia atresia e estenose congen do colon";1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q43   Outr malformacoes congen do intestino";1;3;9;-;3;-;-;-;1;1;-;1;-;-;-;-;3;-;1;1;2;-;26
"Q44   Malform congen vesic biliar via biliar figad";-;1;10;-;4;-;-;1;2;-;1;-;1;1;1;1;1;1;1;-;1;-;27
"Q45   Outr malformacoes congen aparelho digestivo";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q51   Malformacoes congen utero e do colo do utero";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q53   Testiculo nao-descido";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q54   Hipospadias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q55   Outr malformacoes congen org genitais masc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q56   Sexo indeterminado e pseudo-hermafroditismo";2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q60   Agenesia renal e outr defeitos reducao rim";25;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;29
"Q61   Doenc cisticas do rim";29;1;9;-;-;1;-;-;1;-;1;1;3;5;5;3;4;5;3;1;-;-;72
"Q62   Anom cong obstr pelv renal malf cong ureter";9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"Q63   Outr malformacoes congen do rim";8;3;2;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;15
"Q64   Outr malformacoes congen aparelho urinario";5;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q67   Deform osteom cong cabeca face coluna torax";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";9;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"Q76   Malform congen coluna vertebral ossos torax";2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q77   Osteocondr c/anom cresc ossos long col vert";5;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q78   Outr osteocondrodisplasias";1;-;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q79   Malformacoes congen sist osteomuscular NCOP";59;29;24;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;113
"Q80   Ictiose congen";2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q81   Epidermolise bolhosa";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;1;-;-;-;-;5
"Q87   Outr sindr c/malform cong q acomet mult sist";8;3;11;-;6;1;2;2;1;2;4;1;1;-;-;2;-;1;-;-;-;-;45
"Q89   Outr malformacoes congen NCOP";80;11;17;-;2;1;-;-;-;1;1;-;-;-;-;1;-;-;1;-;1;-;116
"Q90   Sindr de Down";4;4;31;-;13;4;2;3;3;4;6;4;4;10;7;14;9;3;1;-;1;-;127
"Q91   Sindr de Edwards e sindr de Patau";31;15;44;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;96
"Q92   Outr trissomias e trissom parc autoss NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;1;-;-;-;-;1;-;1;1;-;-;-;1;1;-;-;-;1;-;-;7
"Q96   Sindr de Turner";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";8;5;7;-;4;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;28
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;6;-;8
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;4;-;6
"R04   Hemorragia das vias respirat";-;-;-;-;1;-;-;1;-;3;-;3;-;3;2;2;4;2;1;1;4;-;27
"R05   Tosse";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;4;-;8
"R07   Dor de garganta e no peito";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"R09   Outr sint sinais relat ap circulat respirat";-;-;4;-;-;-;2;3;1;7;6;8;15;30;38;52;67;74;93;110;380;-;890
"R10   Dor abdominal e pelvica";-;-;1;-;-;-;1;1;2;-;-;-;1;3;5;4;10;10;11;7;32;-;88
"R11   Nausea e vomitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;1;-;5
"R18   Ascite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;3;-;7
"R21   Eritema e outr erupcoes cutaneas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;2;-;-;-;-;6
"R39   Outr sint e sinais relativos ap urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;-;-;-;-;4
"R50   Febre origem desconhecida e outras origens";-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;2;-;-;-;-;6
"R52   Dor NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;7;14;42;780;-;848
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;5;-;9
"R56   Convulsoes NCOP";-;-;-;-;-;-;-;1;1;-;2;1;1;4;1;-;1;1;2;1;3;-;19
"R57   Choque NCOP";3;-;-;-;-;-;1;-;1;1;3;8;5;12;20;18;35;29;29;38;93;-;296
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;-;2;3;-;4;-;-;4;4;1;1;3;2;1;-;25
"R59   Aumento de volume dos ganglios linfaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;1;-;5;-;12
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;3;5;4;7;12;53;-;87
"R68   Outr sint e sinais gerais";-;-;-;-;-;1;-;-;-;-;3;1;4;7;11;11;22;35;28;50;225;-;398
"R72   Anormalidade dos leucocitos NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R73   Aumento da glicemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
