 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;1;-;-;1;1;-;2;1;4;2;4;2;4;7;7;11;-;47
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;2;2;-;2;3;5;2;3;3;4;2;1;4;-;33
"N17   Insuf renal aguda";-;3;5;-;1;-;1;3;1;6;7;7;12;22;17;41;51;49;67;101;229;-;623
"N18   Insuf renal cronica";1;-;2;-;3;-;1;6;4;10;23;28;29;57;74;92;127;126;152;181;465;1;1382
"N19   Insuf renal NE";-;1;1;-;1;-;1;1;1;5;5;5;7;13;20;31;37;56;60;96;243;-;584
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;2;-;5;4;5;3;2;9;11;12;15;9;19;-;96
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;-;-;-;4
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;4
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;2;-;5
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;2;2;2;1;6;6;6;7;7;6;5;9;3;14;-;76
"N30   Cistite";-;-;-;-;-;-;1;-;2;-;-;-;-;3;2;3;8;3;10;10;38;-;80
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;1;-;-;1;-;1;1;1;3;2;3;2;1;2;2;-;20
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;1;4;2;6;-;19
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;1;2;-;7
"N36   Outr transt da uretra";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;4
"N39   Outr transt do trato urinario";-;-;7;-;3;1;-;3;4;13;12;16;25;37;51;89;115;148;271;390;1576;-;2761
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;4;16;9;32;87;-;154
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;3;5;-;14
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;5;2;4;-;15
"N43   Hidrocele e espermatocele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;3
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;-;4
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;1;-;1;2;1;4;5;5;6;6;5;4;6;6;1;53
"N50   Outr transt dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;4
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;2;-;6
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;-;1;-;2;-;1;-;9
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;5
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;3;1;1;1;-;-;1;1;-;4;1;2;-;3;-;18
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;1;4
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;6
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;1;1;1;1;1;-;10
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;1;-;-;-;5
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;2;-;5
"N93   Outr sangramentos anormais utero e vagina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N95   Transt da menopausa e da perimenopausa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;-;-;-;2;1;2;2;1;-;-;-;-;-;-;-;-;-;-;8
"O04   Aborto p/razoes medicas e legais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O05   Outr tipos de aborto";-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;4
"O06   Aborto NE";-;-;-;-;-;-;-;3;4;4;3;2;-;-;-;-;-;-;-;-;-;-;16
"O07   Falha de tentativa de aborto";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O10   Hipertens pre-exist complic grav parto puerp";-;-;-;-;-;-;-;-;1;2;-;2;-;-;-;-;-;-;-;-;-;-;5
"O11   Dist hipertens pre-exist proteinuria superp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;1;2;3;7;4;4;-;-;-;-;-;-;-;-;-;-;21
"O15   Eclampsia";-;-;-;-;-;-;-;2;5;7;7;5;2;-;-;-;-;-;-;-;-;-;28
"O16   Hipertensao materna NE";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O21   Vomitos excessivos na gravidez";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;3
"O24   Diabetes mellitus na gravidez";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O44   Placenta previa";-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;-;-;-;-;-;-;-;5
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;-;1;2;5;2;3;-;-;-;-;-;-;-;-;-;13
"O46   Hemorragia anteparto NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;1;1;2;2;2;2;-;-;-;-;-;-;-;-;-;10
"O65   Obstr trab parto dev anorm pelvica da mae";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;-;3;4;4;3;-;-;-;-;-;-;-;-;-;-;14
"O73   Retencao placenta e membranas s/hemorragias";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"O85   Infecc puerperal";-;-;-;-;-;-;-;1;4;1;3;-;-;-;-;-;-;-;-;-;-;-;9
"O86   Outr infecc puerperais";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;-;-;-;-;-;-;-;6
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;2;3;3;-;2;1;-;-;-;-;-;-;-;-;-;11
"O91   Infecc mamarias assoc ao parto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;-;1;1;2;1;1;-;-;-;-;-;-;-;-;-;6
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;4
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;5
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;9;21;15;9;10;3;3;-;-;-;-;-;-;-;-;70
"P00   Fet rec-nasc afet afec mat n obr rel grav at";171;57;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;251
"P01   Fet rec-nasc afet complic maternas gravidez";179;35;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225
"P02   Fet rec-nasc afet compl plac cord umb membr";158;26;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;196
"P03   Fet rec-nasc afet out compl trab parto parto";47;7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"P04   Fet rec-nasc infl af noc trans plac leit mat";6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P05   Crescimento fetal retard e desnutric fetal";9;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P07   Transt rel gest curt dur peso baix nasc NCOP";337;25;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;377
"P10   Laceracao intracran hemorrag dev traum parto";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P11   Outr traum de parto do sist nervoso central";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P15   Outr traum de parto";8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P20   Hipoxia intra-uterina";71;5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80
"P21   Asfixia ao nascer";199;34;24;-;2;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;265
"P22   Desconforto respirat do recem-nascido";487;105;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;619
"P23   Pneumonia congen";52;15;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74
"P24   Sindr de aspiracao neonatal";90;36;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163
"P25   Enfisema interst afecc corr orig per perinat";22;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"P26   Hemorragia pulmonar orig periodo perinatal";72;26;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100
"P27   Doenc respirat cron orig periodo perinatal";2;1;37;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
"P28   Outr afeccoes respirat orig per perinatal";163;24;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;195
"P29   Transt cardiovasc orig periodo perinatal";69;20;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100
"P35   Doenc virais congen";2;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P36   Septicemia bacter do recem-nascido";311;376;109;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;797
"P37   Outr doenc infecc e parasit congen";2;3;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P39   Outr infecc especificas do periodo perinatal";49;24;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"P50   Perda sanguinea fetal";3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P51   Hemorragia umbilical do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P52   Hemorragia intracran nao-traum feto rec-nasc";20;13;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"P53   Doenc hemorragica do feto e do recem-nascido";5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P54   Outr hemorragias neonatais";6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P55   Doenc hemolitica do feto e do recem-nascido";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P56   Hidropsia fetal dev doenc hemolitica";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P58   Ictericia neonatal dev outr hemolises excess";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P59   Ictericia neonatal dev outr causas e as NE";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P60   Coagulacao intravasc dissem feto rec-nasc";17;10;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"P61   Outr transt hematologicos perinatais";10;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P70   Trans transit metab carboid esp fet rec-nasc";4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P72   Outr transt endocrinos transit period neonat";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P74   Outr dist eletrolit metab transit per neonat";13;10;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"P76   Outr obstrucoes intestinais do recem-nascido";3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P77   Enterocolite necrotizante do feto e rec-nasc";18;88;66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;172
"P78   Outr transt ap digestivo periodo perinatal";2;5;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"P80   Hipotermia do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P83   Outr afecc compr tegum espec feto rec-nasc";12;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"P90   Convulsoes do recem-nascido";4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P91   Outr disturbios funcao cerebral rec-nasc";4;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P92   Problemas de alimentacao do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";94;22;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;127
"Q00   Anencefalia e malformacoes similares";91;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94
"Q01   Encefalocele";6;1;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"Q02   Microcefalia";3;1;1;-;2;1;3;3;1;-;1;-;-;-;-;-;1;-;-;-;-;-;17
"Q03   Hidrocefalia congen";13;5;30;-;9;8;4;1;3;-;2;-;-;-;-;-;-;-;2;1;-;-;78
"Q04   Outr malformacoes congen do cerebro";13;6;25;-;10;3;3;2;-;-;-;2;-;-;-;1;1;-;-;-;-;-;66
"Q05   Espinha bifida";1;2;9;-;5;2;1;4;1;1;-;1;-;1;-;-;1;-;-;-;-;-;29
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;1;-;5
"Q07   Outr malformacoes congen do sist nervoso";4;2;6;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;16
"Q18   Outr malformacoes congen da face e pescoco";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";15;24;35;-;6;2;-;1;1;1;-;1;-;-;-;1;1;-;1;1;1;-;91
"Q21   Malformacoes congen dos septos cardiacos";17;13;72;-;20;-;6;3;2;2;3;5;-;4;2;2;3;3;2;2;8;-;169
"Q22   Malform congen valvas pulmonar tricuspide";7;15;12;-;4;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;42
"Q23   Malformacoes congen valvas aortica e mitral";8;19;15;-;4;1;-;1;-;2;-;-;-;-;-;-;-;1;-;-;1;-;52
"Q24   Outr malformacoes congen do coracao";98;69;127;-;28;6;8;4;5;4;4;4;2;2;5;3;-;3;7;3;10;-;392
"Q25   Malformacoes congen das grandes arterias";7;22;27;-;2;2;-;-;2;2;-;-;-;1;1;-;1;-;1;2;2;-;72
"Q26   Malformacoes congen das grandes veias";1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q27   Outr malformacoes congen sist vasc perif";2;1;-;-;-;1;-;2;-;-;4;3;-;-;-;2;1;-;-;1;-;-;17
"Q28   Outr malform congen aparelho circulatorio";2;1;1;-;-;1;-;-;1;-;1;-;4;1;-;-;-;-;-;-;1;-;13
"Q30   Malformacao congen do nariz";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"Q31   Malformacoes congen da laringe";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q32   Malformacoes congen traqueia e bronquios";5;-;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"Q33   Malformacoes congen do pulmao";72;8;14;-;3;3;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;102
"Q34   Outr malformacoes congen aparelho respirat";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q35   Fenda palatina";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q38   Outr malform congen lingua boca e faringe";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"Q39   Malformacoes congen do esofago";9;10;6;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;27
"Q40   Outr malform congen trato digestivo super";-;-;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;7
"Q41   Ausencia atresia estenose congen intest delg";1;6;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"Q42   Ausencia atresia e estenose congen do colon";-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q43   Outr malformacoes congen do intestino";3;9;7;-;3;-;2;1;1;-;-;1;-;-;1;-;1;-;1;-;3;-;33
"Q44   Malform congen vesic biliar via biliar figad";-;-;5;-;6;-;-;-;1;-;-;-;1;-;2;3;-;1;2;2;3;-;26
"Q45   Outr malformacoes congen aparelho digestivo";1;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q52   Outr malformacoes congen org genitais femin";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q55   Outr malformacoes congen org genitais masc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q56   Sexo indeterminado e pseudo-hermafroditismo";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";23;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;28
"Q61   Doenc cisticas do rim";13;2;1;-;1;1;-;-;-;-;2;1;1;5;9;3;5;3;4;2;1;-;54
"Q62   Anom cong obstr pelv renal malf cong ureter";2;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q63   Outr malformacoes congen do rim";6;1;3;-;-;1;-;-;-;-;-;1;1;-;1;1;-;1;1;-;1;-;18
"Q64   Outr malformacoes congen aparelho urinario";6;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;15
"Q65   Malformacoes congen do quadril";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q67   Deform osteom cong cabeca face coluna torax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q77   Osteocondr c/anom cresc ossos long col vert";7;1;1;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"Q78   Outr osteocondrodisplasias";4;2;3;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"Q79   Malformacoes congen sist osteomuscular NCOP";46;22;20;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;91
"Q80   Ictiose congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q81   Epidermolise bolhosa";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q85   Facomatoses NCOP";-;-;1;-;-;-;-;2;1;2;1;-;2;3;1;-;1;-;-;-;-;-;14
"Q86   Sindr c/malf cong dev causas exog conh NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";13;5;8;-;5;1;1;3;-;-;2;1;-;-;-;-;1;-;-;1;-;-;41
"Q89   Outr malformacoes congen NCOP";98;24;25;-;5;3;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;158
"Q90   Sindr de Down";8;4;25;-;12;3;1;2;6;3;-;6;5;6;7;9;5;1;-;-;2;-;105
"Q91   Sindr de Edwards e sindr de Patau";16;9;40;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71
"Q92   Outr trissomias e trissom parc autoss NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q96   Sindr de Turner";1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";7;-;9;-;8;2;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;30
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;3
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;3;3;-;11
"R03   Valor anormal pressao arterial s/diagn";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"R04   Hemorragia das vias respirat";-;-;-;-;1;1;1;1;2;2;1;3;6;2;6;3;3;3;-;-;1;-;36
"R06   Anormalidades da respiracao";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;4
"R09   Outr sint sinais relat ap circulat respirat";6;1;4;-;1;4;2;4;11;9;23;24;35;31;68;58;96;124;121;150;445;3;1220
"R10   Dor abdominal e pelvica";-;-;-;-;1;-;-;-;-;-;-;1;1;4;2;2;2;10;4;12;26;-;65
"R11   Nausea e vomitos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R13   Disfagia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R14   Flatulencia e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;-;5
"R18   Ascite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;1;-;4
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;3;-;5
"R31   Hematuria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R34   Anuria e oliguria";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R39   Outr sint e sinais relativos ap urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;1;1;2;-;9
"R41   Outr sint sinais relat func cognit e consc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R46   Sint e sinais relativos aparencia e comport";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R50   Febre origem desconhecida e outras origens";-;-;-;-;-;-;1;-;-;1;-;3;1;1;2;-;-;-;-;1;-;-;10
"R53   Mal estar fadiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;26;47;851;-;932
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;-;5
"R56   Convulsoes NCOP";-;-;-;-;-;1;1;1;-;2;-;1;1;2;2;1;3;4;1;-;1;-;21
"R57   Choque NCOP";3;-;1;-;-;-;-;1;4;2;5;5;9;12;16;19;11;27;27;28;66;2;238
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;3;6;3;5;4;4;4;7;1;2;1;2;1;6;-;49
