 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;1;-;2;-;-;-;-;3;2;3;2;8;2;2;3;4;-;32
"N17   Insuf renal aguda";-;-;11;-;2;-;1;1;2;3;6;8;22;30;47;63;88;118;126;142;419;-;1089
"N18   Insuf renal cronica";-;-;-;-;-;2;-;4;7;10;17;20;38;41;57;114;151;189;212;207;645;-;1714
"N19   Insuf renal NE";-;-;2;-;-;1;1;-;1;4;9;9;8;11;12;25;37;46;45;53;251;-;515
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;1;-;-;3;2;5;9;7;7;9;13;16;13;14;30;-;129
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;2;-;6
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N25   Transt result funcao renal tubular alterada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;1;-;4
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;2;1;2;4;7;7;10;11;15;30;26;18;55;-;188
"N30   Cistite";-;-;-;-;-;-;-;1;-;2;-;-;1;3;1;1;2;4;6;15;80;-;116
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;2;1;-;1;-;2;-;-;3;1;2;3;6;11;-;32
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;9;2;3;10;-;31
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;6;-;9
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;3;6;-;14
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;4
"N39   Outr transt do trato urinario";-;-;12;-;4;1;1;8;8;12;15;24;33;49;106;142;255;359;608;761;4203;-;6601
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;6;13;34;25;151;-;234
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;4;5;-;14
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;6;-;10
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;-;-;2;-;7
"N47   Hipertrofia do prepucio fimose e parafimose";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;2;-;6
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;1;-;-;-;-;2;3;3;1;4;8;9;13;12;16;7;8;-;87
"N50   Outr transt dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N62   Hipertrofia da mama";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"N63   Nodulo mamario NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;-;4
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;4
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;1;-;-;1;-;-;3;1;2;2;1;3;-;1;-;15
"N75   Doenc da gland de Bartholin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;2;1;1;3;5;2;-;21
"N80   Endometriose";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;3
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;-;7
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;3;-;11
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;1;1;1;-;-;-;6
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;1;-;-;-;1;1;-;7
"N94   Dor outr afecc ass org genit fem cicl menstr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N98   Complic assoc a fecundacao artificial";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;-;-;-;1;1;1;1;3;-;-;-;-;-;-;-;-;-;-;7
"O01   Mola hidatiforme";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O02   Outr produtos anormais da concepcao";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O03   Aborto espontaneo";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;3
"O04   Aborto p/razoes medicas e legais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O06   Aborto NE";-;-;-;-;-;-;-;-;3;-;1;1;1;-;-;-;-;-;-;-;-;-;6
"O08   Complic conseq aborto gravidez ectop molar";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;1;2;1;4;2;2;-;-;-;-;-;-;-;-;-;12
"O15   Eclampsia";-;-;-;-;-;-;-;1;-;5;7;5;2;-;-;-;-;-;-;-;-;-;20
"O22   Complic venosas na gravidez";-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;5
"O24   Diabetes mellitus na gravidez";-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;4
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;-;1;2;3;-;-;-;-;-;-;-;-;-;-;6
"O36   Assist prest mae outr probl fet conhec susp";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O44   Placenta previa";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;-;-;-;-;-;-;-;5
"O46   Hemorragia anteparto NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;5
"O66   Outr form de obstrucao do trabalho de parto";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O67   Trab parto parto compl hemorr intrapart NCOP";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;3
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;3
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;1;-;1;7;3;2;-;-;-;-;-;-;-;-;-;14
"O74   Complic anestesia durante trab parto e parto";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;-;-;1;5;-;1;-;-;-;-;-;-;-;-;-;7
"O85   Infecc puerperal";-;-;-;-;-;-;-;-;-;-;2;3;1;-;-;-;-;-;-;-;-;-;6
"O86   Outr infecc puerperais";-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;5
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;3
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;1;3;3;2;2;1;-;-;-;-;-;-;-;-;-;12
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;-;2;5;4;3;1;-;-;-;-;-;-;-;-;-;15
"O91   Infecc mamarias assoc ao parto";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;2;3;6;4;4;1;-;-;-;-;-;-;-;-;-;20
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;-;3;4;5;5;3;-;-;-;-;-;-;-;-;-;20
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;7;10;17;24;12;3;1;-;-;-;-;-;-;-;-;74
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;6;19;20;14;15;8;-;-;-;-;-;-;-;-;-;82
"P00   Fet rec-nasc afet afec mat n obr rel grav at";250;104;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;384
"P01   Fet rec-nasc afet complic maternas gravidez";253;44;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;310
"P02   Fet rec-nasc afet compl plac cord umb membr";177;31;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;221
"P03   Fet rec-nasc afet out compl trab parto parto";160;25;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;197
"P04   Fet rec-nasc infl af noc trans plac leit mat";10;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P05   Crescimento fetal retard e desnutric fetal";35;19;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;56
"P07   Transt rel gest curt dur peso baix nasc NCOP";147;12;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;160
"P15   Outr traum de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P20   Hipoxia intra-uterina";40;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"P21   Asfixia ao nascer";98;27;10;-;2;1;-;3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;144
"P22   Desconforto respirat do recem-nascido";246;53;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;307
"P23   Pneumonia congen";16;8;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;27
"P24   Sindr de aspiracao neonatal";42;17;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;71
"P25   Enfisema interst afecc corr orig per perinat";25;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"P26   Hemorragia pulmonar orig periodo perinatal";73;10;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84
"P27   Doenc respirat cron orig periodo perinatal";2;4;20;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"P28   Outr afeccoes respirat orig per perinatal";68;12;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82
"P29   Transt cardiovasc orig periodo perinatal";54;17;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;83
"P35   Doenc virais congen";-;4;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P36   Septicemia bacter do recem-nascido";202;207;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;484
"P37   Outr doenc infecc e parasit congen";3;6;9;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;21
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P39   Outr infecc especificas do periodo perinatal";13;9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"P50   Perda sanguinea fetal";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P52   Hemorragia intracran nao-traum feto rec-nasc";10;9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"P53   Doenc hemorragica do feto e do recem-nascido";5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P54   Outr hemorragias neonatais";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P55   Doenc hemolitica do feto e do recem-nascido";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P56   Hidropsia fetal dev doenc hemolitica";5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P57   Kernicterus";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P59   Ictericia neonatal dev outr causas e as NE";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";12;11;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"P61   Outr transt hematologicos perinatais";11;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"P70   Trans transit metab carboid esp fet rec-nasc";7;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"P74   Outr dist eletrolit metab transit per neonat";4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P76   Outr obstrucoes intestinais do recem-nascido";2;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P77   Enterocolite necrotizante do feto e rec-nasc";15;72;69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;156
"P78   Outr transt ap digestivo periodo perinatal";12;10;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"P83   Outr afecc compr tegum espec feto rec-nasc";32;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"P90   Convulsoes do recem-nascido";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P91   Outr disturbios funcao cerebral rec-nasc";8;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"P94   Transt do tonus muscular do recem-nascido";-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P96   Outr afeccoes originadas periodo perinatal";64;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;104
"Q00   Anencefalia e malformacoes similares";43;5;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"Q01   Encefalocele";3;1;2;-;1;-;1;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;11
"Q02   Microcefalia";3;1;5;-;5;2;2;2;-;1;-;2;-;-;-;-;-;-;-;1;-;-;24
"Q03   Hidrocefalia congen";7;6;18;-;7;1;3;5;3;-;-;1;-;-;-;-;-;-;-;-;2;-;53
"Q04   Outr malformacoes congen do cerebro";16;11;19;-;5;2;2;1;2;1;-;-;-;-;1;-;-;-;-;-;-;-;60
"Q05   Espinha bifida";3;1;3;-;2;1;1;2;5;1;1;-;-;-;-;-;-;-;-;-;-;-;20
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;2;-;5
"Q07   Outr malformacoes congen do sist nervoso";7;-;-;-;2;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;12
"Q17   Outr malformacoes congen da orelha";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q18   Outr malformacoes congen da face e pescoco";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";9;13;26;-;3;2;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;56
"Q21   Malformacoes congen dos septos cardiacos";7;12;55;-;12;1;1;-;1;-;-;1;-;3;1;4;4;1;1;3;-;-;107
"Q22   Malform congen valvas pulmonar tricuspide";14;9;29;-;6;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;61
"Q23   Malformacoes congen valvas aortica e mitral";18;26;36;-;4;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;88
"Q24   Outr malformacoes congen do coracao";71;36;76;-;14;3;9;3;1;3;3;6;2;1;2;1;5;2;1;2;5;-;246
"Q25   Malformacoes congen das grandes arterias";15;31;33;-;4;1;-;-;1;-;2;-;1;-;1;2;-;1;-;1;-;-;93
"Q26   Malformacoes congen das grandes veias";-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q27   Outr malformacoes congen sist vasc perif";-;-;1;-;-;-;1;-;-;-;2;2;-;1;-;1;1;-;1;-;1;-;11
"Q28   Outr malform congen aparelho circulatorio";1;1;1;-;-;1;2;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;10
"Q30   Malformacao congen do nariz";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q31   Malformacoes congen da laringe";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q32   Malformacoes congen traqueia e bronquios";3;-;1;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;7
"Q33   Malformacoes congen do pulmao";112;8;13;-;2;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;138
"Q34   Outr malformacoes congen aparelho respirat";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q35   Fenda palatina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q37   Fenda labial c/fenda palatina";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";4;7;13;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;27
"Q40   Outr malform congen trato digestivo super";1;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;6
"Q41   Ausencia atresia estenose congen intest delg";-;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q42   Ausencia atresia e estenose congen do colon";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q43   Outr malformacoes congen do intestino";-;4;5;-;3;-;-;2;-;-;-;-;1;-;-;1;-;1;-;-;2;-;19
"Q44   Malform congen vesic biliar via biliar figad";-;1;9;-;2;-;2;-;-;-;-;-;2;1;-;-;-;1;1;1;3;-;23
"Q45   Outr malformacoes congen aparelho digestivo";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q52   Outr malformacoes congen org genitais femin";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q53   Testiculo nao-descido";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Q54   Hipospadias";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"Q56   Sexo indeterminado e pseudo-hermafroditismo";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";22;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;27
"Q61   Doenc cisticas do rim";18;1;1;-;-;-;-;-;-;-;-;-;1;2;2;6;4;3;-;1;2;-;41
"Q62   Anom cong obstr pelv renal malf cong ureter";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q63   Outr malformacoes congen do rim";8;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;-;1;-;16
"Q64   Outr malformacoes congen aparelho urinario";6;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q75   Outr malformacoes congen ossos cranio e face";3;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q76   Malform congen coluna vertebral ossos torax";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q77   Osteocondr c/anom cresc ossos long col vert";3;1;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"Q78   Outr osteocondrodisplasias";1;1;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;9
"Q79   Malformacoes congen sist osteomuscular NCOP";63;18;14;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;98
"Q81   Epidermolise bolhosa";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q85   Facomatoses NCOP";-;-;-;-;-;1;-;-;2;1;2;1;-;2;1;-;1;1;2;-;1;-;15
"Q86   Sindr c/malf cong dev causas exog conh NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";9;4;8;-;12;1;2;2;4;1;2;1;1;1;1;-;2;-;-;-;-;-;51
"Q89   Outr malformacoes congen NCOP";81;18;9;-;2;-;-;1;2;2;1;-;-;-;-;-;-;-;-;-;-;-;116
"Q90   Sindr de Down";4;3;9;-;4;2;2;3;2;5;5;2;3;11;7;12;7;8;3;-;-;-;92
"Q91   Sindr de Edwards e sindr de Patau";42;16;54;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;116
"Q92   Outr trissomias e trissom parc autoss NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q93   Monossomias e delecoes dos autossomos NCOP";-;1;4;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q96   Sindr de Turner";2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q99   Outr anomalias dos cromossomos NCOP";3;4;6;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;1;1;8;-;13
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;2;1;2;-;2;-;11
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;3;-;7
"R07   Dor de garganta e no peito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;2;1;1;6;-;17
"R09   Outr sint sinais relat ap circulat respirat";-;-;5;-;1;-;1;6;10;10;13;20;27;34;56;53;72;76;78;82;291;-;835
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;2;2;3;4;3;6;9;10;17;18;13;45;-;132
"R11   Nausea e vomitos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;3
"R13   Disfagia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;4
"R18   Ascite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;2;1;-;9
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;2;1;2;1;2;1;-;14
"R39   Outr sint e sinais relativos ap urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;3;-;5
"R50   Febre origem desconhecida e outras origens";-;-;1;-;-;-;-;-;1;-;-;1;-;-;3;-;-;-;1;-;3;-;10
"R52   Dor NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R53   Mal estar fadiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;10;25;38;809;-;883
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;1;1;4;-;10
"R56   Convulsoes NCOP";-;-;-;-;1;-;-;1;1;1;5;-;6;2;2;3;2;4;2;1;1;-;32
"R57   Choque NCOP";-;-;1;-;1;-;-;2;4;6;6;8;6;19;18;18;40;39;48;56;178;-;450
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;-;2;1;1;1;-;1;1;1;-;-;-;-;2;-;10
"R59   Aumento de volume dos ganglios linfaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;6;-;9
"R64   Caquexia";-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;3;5;7;8;11;48;-;87
"R68   Outr sint e sinais gerais";-;1;-;-;1;-;2;1;-;1;1;2;2;5;8;8;11;7;11;7;101;-;169
"R72   Anormalidade dos leucocitos NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"R73   Aumento da glicemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
