 Mortalidade - Brasil;;;;;;;;;;;;;;;;;;;;;;;
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det;;;;;;;;;;;;;;;;;;;;;;;
Unidade da Federação: São Paulo;;;;;;;;;;;;;;;;;;;;;;;
Período:2016;;;;;;;;;;;;;;;;;;;;;;;
Categoria CID-10;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
N61   Transt inflam da mama;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;3
N62   Hipertrofia da mama;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
N64   Outr doenc da mama;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
N70   Salpingite e ooforite;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
N71   Doenc inflam do utero exceto o colo;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;4
N73   Outr doenc inflam pelvicas femin;-;-;-;-;-;-;-;-;-;-;1;2;2;1;1;1;1;3;2;2;4;-;20
N76   Outr afeccoes inflam da vagina e da vulva;-;-;-;-;-;-;-;-;-;1;1;2;-;2;5;2;2;2;4;4;1;-;26
N80   Endometriose;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
N81   Prolapso genital femin;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
N82   Fistulas do trato genital femin;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;2;4;-;11
N83   Transt nao-infl ovario tromp Falop lig largo;-;-;-;-;-;-;-;-;1;-;2;-;2;3;-;-;-;1;-;-;-;-;9
N85   Outr transt nao-inflam utero exc colo utero;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;4
N92   Menstruacao excessiva frequente e irregular;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
N93   Outr sangramentos anormais utero e vagina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
O00   Gravidez ectopica;-;-;-;-;-;-;-;1;1;1;-;1;2;-;-;-;-;-;-;-;-;-;6
O01   Mola hidatiforme;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
O02   Outr produtos anormais da concepcao;-;-;-;-;-;-;-;-;1;3;1;-;-;-;-;-;-;-;-;-;-;-;5
O03   Aborto espontaneo;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
O04   Aborto p/razoes medicas e legais;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
O06   Aborto NE;-;-;-;-;-;-;1;-;-;1;2;3;-;-;-;-;-;-;-;-;-;-;7
O10   Hipertens pre-exist complic grav parto puerp;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;4
O13   Hipertensao gestacional s/proteinuria signif;-;-;-;-;-;-;-;-;-;2;2;2;1;-;-;-;-;-;-;-;-;-;7
O14   Hipertensao gestacional c/proteinuria signif;-;-;-;-;-;-;-;-;5;3;8;3;-;-;-;-;-;-;-;-;-;-;19
O15   Eclampsia;-;-;-;-;-;-;-;3;6;2;4;2;-;-;-;-;-;-;-;-;-;-;17
O16   Hipertensao materna NE;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
O22   Complic venosas na gravidez;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
O23   Infecc do trato geniturinario na gravidez;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;3
O24   Diabetes mellitus na gravidez;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;4
O25   Desnutric na gravidez;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
O26   Assist materna outr complic lig predom grav;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
O41   Outr transt membranas e liquido amniotico;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3
O43   Transt da placenta;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O44   Placenta previa;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;4
O45   Descolamento prematuro da placenta;-;-;-;-;-;-;-;-;-;3;3;1;-;-;-;-;-;-;-;-;-;-;7
O46   Hemorragia anteparto NCOP;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;3
O60   Trabalho de parto pre-termo;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O61   Falha na inducao do trabalho de parto;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
O62   Anormalidades da contracao uterina;-;-;-;-;-;-;-;2;1;1;1;3;1;-;-;-;-;-;-;-;-;-;9
O68   Trab parto e parto complic sofrimento fetal;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
O71   Outr traum obstetricos;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;4
O72   Hemorragia pos-parto;-;-;-;-;-;-;-;1;3;2;3;4;3;-;-;-;-;-;-;-;-;-;16
O74   Complic anestesia durante trab parto e parto;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
O75   Outr complic do trab parto e do parto NCOP;-;-;-;-;-;-;-;-;-;1;3;1;-;-;1;-;-;-;-;-;-;-;6
O85   Infecc puerperal;-;-;-;-;-;-;1;1;3;3;1;-;1;-;-;-;-;-;-;-;-;-;10
O86   Outr infecc puerperais;-;-;-;-;-;-;-;1;2;1;1;1;-;-;-;-;-;-;-;-;-;-;6
O87   Complic venosas no puerperio;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
O88   Embolia orig obstetrica;-;-;-;-;-;-;-;-;4;-;3;5;1;-;-;-;-;-;-;-;-;-;13
O90   Complic do puerperio NCOP;-;-;-;-;-;-;-;1;3;6;6;4;-;-;-;-;-;-;-;-;-;-;20
O94   Sequelas complic gravidez parto e puerperio;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
O95   Morte obstetrica de causa NE;-;-;-;-;-;-;-;1;4;-;1;-;-;-;-;-;-;-;-;-;-;1;7
O96   Morte qq caus obst mais 42d menos 1a parto;-;-;-;-;-;-;-;2;1;2;4;4;2;-;-;-;-;-;-;-;-;-;15
O97   Morte p/sequelas causas obstetricas diretas;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
O98   Doen inf paras mat COP compl grav part puerp;-;-;-;-;-;-;-;-;2;-;4;2;-;-;-;-;-;-;-;-;-;-;8
O99   Outr doenc mat COP compl grav parto puerp;-;-;-;-;-;-;-;10;20;19;15;18;10;2;-;-;-;-;-;-;-;-;94
P00   Fet rec-nasc afet afec mat n obr rel grav at;272;93;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;389
P01   Fet rec-nasc afet complic maternas gravidez;270;75;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;365
P02   Fet rec-nasc afet compl plac cord umb membr;208;41;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;259
P03   Fet rec-nasc afet out compl trab parto parto;112;27;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;147
P04   Fet rec-nasc infl af noc trans plac leit mat;10;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
P05   Crescimento fetal retard e desnutric fetal;12;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
P07   Transt rel gest curt dur peso baix nasc NCOP;158;10;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;175
P08   Transt relac gest prolong peso elevado nasc;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P10   Laceracao intracran hemorrag dev traum parto;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P11   Outr traum de parto do sist nervoso central;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P14   Lesoes ao nascer do sist nervoso periferico;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P15   Outr traum de parto;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
P20   Hipoxia intra-uterina;37;5;4;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;50
P21   Asfixia ao nascer;145;30;16;-;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;197
P22   Desconforto respirat do recem-nascido;357;81;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;453
P23   Pneumonia congen;36;11;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
P24   Sindr de aspiracao neonatal;61;24;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98
P25   Enfisema interst afecc corr orig per perinat;16;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
P26   Hemorragia pulmonar orig periodo perinatal;75;14;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91
P27   Doenc respirat cron orig periodo perinatal;4;-;35;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
P28   Outr afeccoes respirat orig per perinatal;126;22;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;156
P29   Transt cardiovasc orig periodo perinatal;66;20;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;92
P35   Doenc virais congen;1;1;4;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;8
P36   Septicemia bacter do recem-nascido;279;254;61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;594
P37   Outr doenc infecc e parasit congen;5;12;5;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;24
P38   Onfalite recem-nasc c/ou s/hemorragia leve;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
P39   Outr infecc especificas do periodo perinatal;35;18;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
P50   Perda sanguinea fetal;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
P52   Hemorragia intracran nao-traum feto rec-nasc;14;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
P53   Doenc hemorragica do feto e do recem-nascido;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
P54   Outr hemorragias neonatais;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
P55   Doenc hemolitica do feto e do recem-nascido;8;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
P56   Hidropsia fetal dev doenc hemolitica;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
P57   Kernicterus;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P58   Ictericia neonatal dev outr hemolises excess;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
P59   Ictericia neonatal dev outr causas e as NE;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
P60   Coagulacao intravasc dissem feto rec-nasc;9;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
P61   Outr transt hematologicos perinatais;8;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
P70   Trans transit metab carboid esp fet rec-nasc;9;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
P74   Outr dist eletrolit metab transit per neonat;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
P76   Outr obstrucoes intestinais do recem-nascido;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P77   Enterocolite necrotizante do feto e rec-nasc;19;86;42;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148
P78   Outr transt ap digestivo periodo perinatal;4;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
P80   Hipotermia do recem-nascido;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
P83   Outr afecc compr tegum espec feto rec-nasc;19;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
P90   Convulsoes do recem-nascido;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
P91   Outr disturbios funcao cerebral rec-nasc;6;3;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
P92   Problemas de alimentacao do recem-nascido;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
P94   Transt do tonus muscular do recem-nascido;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
P96   Outr afeccoes originadas periodo perinatal;112;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;165
Q00   Anencefalia e malformacoes similares;77;7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;88
Q01   Encefalocele;9;6;6;-;2;-;-;2;-;-;-;-;-;1;-;1;1;-;-;-;-;-;28
Q02   Microcefalia;11;2;4;-;9;-;1;2;1;1;-;-;-;-;1;-;1;-;-;-;-;-;33
Q03   Hidrocefalia congen;14;7;23;-;11;2;1;2;-;1;-;1;-;-;2;1;-;-;-;-;-;-;65
Q04   Outr malformacoes congen do cerebro;9;5;12;-;8;4;3;3;4;1;1;-;-;-;-;-;-;-;-;1;-;-;51
Q05   Espinha bifida;3;4;12;-;1;1;1;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;26
Q06   Outr malformacoes congen da medula espinhal;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;2;1;-;1;-;8
Q07   Outr malformacoes congen do sist nervoso;3;2;5;-;2;2;2;-;-;1;-;1;-;1;-;-;1;-;-;-;-;-;20
Q20   Malform congen camaras e comunicacoes card;13;25;36;-;3;1;-;-;2;1;-;-;1;2;1;-;-;-;-;2;-;-;87
Q21   Malformacoes congen dos septos cardiacos;11;18;58;-;13;3;5;4;2;3;2;2;1;3;-;2;2;1;1;5;4;-;140
Q22   Malform congen valvas pulmonar tricuspide;12;9;23;-;5;1;1;-;-;-;1;1;-;-;-;1;-;-;1;-;1;-;56
Q23   Malformacoes congen valvas aortica e mitral;17;24;42;-;2;-;-;-;-;-;-;1;-;-;2;-;1;-;-;-;-;-;89
Q24   Outr malformacoes congen do coracao;91;53;116;-;19;2;5;5;6;1;3;4;-;-;4;-;1;6;1;-;7;-;324
Q25   Malformacoes congen das grandes arterias;14;28;36;-;2;-;-;-;-;-;1;2;-;1;1;-;1;1;1;3;4;-;95
Q26   Malformacoes congen das grandes veias;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;6
Q27   Outr malformacoes congen sist vasc perif;2;-;-;-;-;-;1;2;2;-;3;2;1;-;1;-;-;-;1;-;-;-;15
Q28   Outr malform congen aparelho circulatorio;-;-;-;-;-;-;-;1;-;1;-;1;1;-;1;1;-;1;1;1;-;-;9
Q30   Malformacao congen do nariz;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q31   Malformacoes congen da laringe;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
Q32   Malformacoes congen traqueia e bronquios;2;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
Q33   Malformacoes congen do pulmao;85;6;17;-;5;-;-;1;-;-;1;1;-;-;2;-;-;-;-;-;-;-;118
Q34   Outr malformacoes congen aparelho respirat;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
Q35   Fenda palatina;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
Q37   Fenda labial c/fenda palatina;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
Q38   Outr malform congen lingua boca e faringe;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
Q39   Malformacoes congen do esofago;11;9;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;33
Q40   Outr malform congen trato digestivo super;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;3
Q41   Ausencia atresia estenose congen intest delg;1;4;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
Q42   Ausencia atresia e estenose congen do colon;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
Q43   Outr malformacoes congen do intestino;1;5;12;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;1;-;2;-;25
Q44   Malform congen vesic biliar via biliar figad;-;-;8;-;9;1;1;-;4;2;1;-;3;1;-;-;-;2;2;1;-;-;35
Q45   Outr malformacoes congen aparelho digestivo;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
Q60   Agenesia renal e outr defeitos reducao rim;29;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;35
Q61   Doenc cisticas do rim;11;1;2;-;2;-;-;-;-;-;1;3;2;3;4;7;5;11;1;3;8;-;64
Q62   Anom cong obstr pelv renal malf cong ureter;2;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
Q63   Outr malformacoes congen do rim;8;3;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;15
Q64   Outr malformacoes congen aparelho urinario;9;1;1;-;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;15
Q67   Deform osteom cong cabeca face coluna torax;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q75   Outr malformacoes congen ossos cranio e face;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
Q76   Malform congen coluna vertebral ossos torax;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
Q77   Osteocondr c/anom cresc ossos long col vert;5;5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;15
Q78   Outr osteocondrodisplasias;4;-;8;-;1;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;2;-;18
Q79   Malformacoes congen sist osteomuscular NCOP;63;18;20;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;103
Q82   Outr malformacoes congen da pele;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
Q85   Facomatoses NCOP;-;-;-;-;-;-;-;-;2;2;1;2;-;1;3;2;2;1;1;1;-;-;18
Q87   Outr sindr c/malform cong q acomet mult sist;7;1;11;-;3;3;2;1;3;4;2;2;-;-;-;-;-;-;-;1;-;-;40
Q89   Outr malformacoes congen NCOP;127;13;13;-;3;1;1;1;-;-;-;-;2;1;-;1;-;-;-;-;-;-;163
Q90   Sindr de Down;2;3;29;-;11;3;2;6;1;3;4;6;5;13;11;11;12;2;4;1;-;-;129
Q91   Sindr de Edwards e sindr de Patau;34;12;77;-;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129
Q92   Outr trissomias e trissom parc autoss NCOP;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
Q93   Monossomias e delecoes dos autossomos NCOP;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4
Q95   Rearranjos equilibr e marcadores estrut NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
Q96   Sindr de Turner;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
Q97   Outr anom cromoss sexuais fenotipo fem NCOP;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q99   Outr anomalias dos cromossomos NCOP;9;6;11;-;5;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;34
R00   Anormalidades do batimento cardiaco;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;3;4;7;-;17
R02   Gangrena NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;4;-;8
R04   Hemorragia das vias respirat;-;-;1;-;-;-;1;4;1;3;-;-;6;1;1;1;2;2;1;-;2;-;26
R06   Anormalidades da respiracao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;-;5
R07   Dor de garganta e no peito;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;1;1;-;-;-;6
R09   Outr sint sinais relat ap circulat respirat;-;-;10;-;1;1;2;4;3;5;9;6;31;34;48;74;73;88;108;109;419;1;1026
R10   Dor abdominal e pelvica;-;-;-;-;-;-;-;-;1;2;1;2;-;1;5;8;5;13;11;18;28;-;95
R11   Nausea e vomitos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
R13   Disfagia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
R16   Hepatomegalia e esplenomegalia NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
R17   Ictericia NE;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;3
R18   Ascite;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
R19   Outr sint e sinais relat ap digest abdome;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;2;-;3;-;9
R22   Tumefac massa tumoracao loc pele tec subcut;-;-;-;-;-;1;1;-;-;-;-;-;1;-;2;1;-;1;1;1;1;-;10
R26   Anormalidades da marcha e da mobilidade;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
R27   Outr disturbios da coordenacao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
R29   Outr sint sinais relat sist nerv osteomusc;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
R31   Hematuria NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
R39   Outr sint e sinais relativos ap urinario;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
R40   Sonolencia estupor e coma;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
R50   Febre origem desconhecida e outras origens;-;-;2;-;-;-;-;-;-;1;1;1;1;-;-;1;-;-;-;-;1;-;8
R52   Dor NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
R53   Mal estar fadiga;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4
R54   Senilidade;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;6;27;51;822;-;913
R55   Sincope e colapso;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
R56   Convulsoes NCOP;-;-;-;-;1;1;1;-;-;1;-;1;2;3;2;2;1;-;2;2;1;-;20
R57   Choque NCOP;2;-;1;-;-;-;1;-;-;3;2;6;6;12;12;10;23;26;42;29;100;1;276
R58   Hemorragia NCOP;-;-;-;-;-;-;-;-;1;-;1;2;2;1;1;1;3;-;-;1;3;-;16
R60   Edema NCOP;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
R62   Retardo do desenvolv fisiologico normal;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R63   Sint sinais relat ingestao alimentos liquid;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;5
R64   Caquexia;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;3;6;9;7;51;-;80
R68   Outr sint e sinais gerais;1;1;1;-;-;-;-;1;-;3;3;4;2;6;12;19;21;42;45;47;235;-;443
R72   Anormalidade dos leucocitos NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
R73   Aumento da glicemia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
R76   Outr achados imunologicos anormais no soro;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
R78   Presenca drog outr subst norm n encontr sang;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
R90   Result anorm exam diagn imag sist nerv centr;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
R92   Achados anorm exames diagn imagem da mama;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
R93   Achados anorm exam diagn imag out estr corp;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
R95   Sindr da morte subita na infancia;7;3;11;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;24
R96   Outr mortes subitas de causa desconhecida;-;-;7;-;-;-;-;2;1;4;4;9;17;17;52;38;53;43;60;72;201;1;581
R98   Morte s/assist;4;-;11;-;3;1;3;9;11;19;37;67;95;131;188;272;337;355;401;452;1297;22;3715
R99   Outr causas mal definidas e NE mortalidade;7;4;108;-;46;21;25;180;239;246;261;354;358;411;523;596;644;623;619;623;1685;119;7692
V01   Pedestre traum colis veic a pedal;-;-;-;-;-;-;2;-;-;1;-;1;-;-;2;-;-;-;1;1;1;-;9
V02   Pedestre traum colis veic motor 2 3 rodas;-;-;-;-;4;1;-;3;6;5;7;3;4;8;12;15;18;12;18;14;24;2;156
V03   Pedestre traum colis automov pickup caminhon;-;-;1;-;10;5;7;9;14;10;12;16;17;26;20;16;14;21;13;22;20;12;265
V04   Pedestre traum colis veic transp pesado onib;-;-;-;-;4;3;2;5;6;15;9;26;13;14;11;13;8;18;8;12;14;4;185
V05   Pedestre traum colis trem veic ferroviario;-;-;-;-;-;-;1;3;6;4;7;3;3;6;3;1;4;-;-;-;2;3;46
V06   Pedestre traum colis outr veic nao-motoriz;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
