 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;-;4
"N23   Colica nefretica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"N25   Transt result funcao renal tubular alterada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N26   Rim contraido NE";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;2;-;6
"N27   Hipoplasia renal de causa desconhecida";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;1;-;-;-;1;-;2;3;5;4;9;13;8;18;7;7;10;3;10;-;101
"N30   Cistite";-;-;-;-;1;-;-;-;1;-;-;1;-;2;2;6;11;9;18;17;62;-;130
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;2;-;-;1;-;-;2;-;2;1;-;5;-;-;3;1;10;-;27
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;2;-;2;6;-;15
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;8;-;13
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N39   Outr transt do trato urinario";-;-;10;-;1;3;3;3;4;7;12;15;38;43;78;112;152;212;321;475;2160;-;3649
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;6;6;12;22;98;-;149
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;6
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;6;-;10
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;3
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N49   Transt inflam orgaos genitais masc NCOP";-;-;1;-;-;-;-;-;-;3;1;2;5;7;13;3;10;9;11;6;13;-;84
"N50   Outr transt dos orgaos genitais masc";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"N60   Displasias mamarias benignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;-;-;-;-;1;-;6
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;-;-;-;-;1;-;-;9
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4;-;1;-;6
"N72   Doenc inflam do colo do utero";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;1;1;2;4;2;5;3;1;2;1;1;1;-;24
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;1;2;-;1;-;4;-;12
"N80   Endometriose";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;5
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;7;-;12
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;1;-;-;1;1;-;-;8
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;-;5
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N95   Transt da menopausa e da perimenopausa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;-;-;-;-;2;3;1;-;-;-;-;-;-;-;-;-;-;-;6
"O02   Outr produtos anormais da concepcao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O03   Aborto espontaneo";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O05   Outr tipos de aborto";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O06   Aborto NE";-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;-;-;5
"O10   Hipertens pre-exist complic grav parto puerp";-;-;-;-;-;-;-;-;-;3;4;1;-;-;-;-;-;-;-;-;-;-;8
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;1;4;1;4;1;-;-;-;-;-;-;-;-;-;-;11
"O15   Eclampsia";-;-;-;-;-;-;-;6;2;5;1;-;1;-;-;-;-;-;-;-;-;-;15
"O16   Hipertensao materna NE";-;-;-;-;-;-;-;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;5
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"O33   Assist prest mae desprop conhecida suspeita";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O42   Ruptura prematura de membranas";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"O44   Placenta previa";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;-;1;2;2;1;1;-;-;-;-;-;-;-;-;-;7
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;-;1;2;-;2;-;-;-;-;-;-;-;-;-;-;5
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;3
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;1;1;-;4;3;1;1;-;-;-;-;-;-;-;-;11
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;4
"O85   Infecc puerperal";-;-;-;-;-;-;-;2;1;2;2;3;1;-;-;-;-;-;-;-;-;-;11
"O86   Outr infecc puerperais";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;1;3;1;3;1;2;-;-;-;-;-;-;-;-;-;11
"O89   Complic da anestesia admin durante puerperio";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;6
"O91   Infecc mamarias assoc ao parto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;1;5
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;2;2;-;3;4;-;-;-;-;-;-;-;-;-;-;11
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;5
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;7;10;18;22;11;9;-;-;-;-;-;-;-;-;-;77
"P00   Fet rec-nasc afet afec mat n obr rel grav at";207;76;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;303
"P01   Fet rec-nasc afet complic maternas gravidez";215;40;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;270
"P02   Fet rec-nasc afet compl plac cord umb membr";209;28;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;245
"P03   Fet rec-nasc afet out compl trab parto parto";45;8;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"P04   Fet rec-nasc infl af noc trans plac leit mat";9;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"P05   Crescimento fetal retard e desnutric fetal";14;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"P07   Transt rel gest curt dur peso baix nasc NCOP";280;12;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;295
"P10   Laceracao intracran hemorrag dev traum parto";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P11   Outr traum de parto do sist nervoso central";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P15   Outr traum de parto";5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P20   Hipoxia intra-uterina";73;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80
"P21   Asfixia ao nascer";162;33;14;-;2;-;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;2;221
"P22   Desconforto respirat do recem-nascido";486;93;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600
"P23   Pneumonia congen";51;25;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;90
"P24   Sindr de aspiracao neonatal";84;21;26;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;132
"P25   Enfisema interst afecc corr orig per perinat";23;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"P26   Hemorragia pulmonar orig periodo perinatal";72;15;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;91
"P27   Doenc respirat cron orig periodo perinatal";6;5;43;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"P28   Outr afeccoes respirat orig per perinatal";167;18;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;198
"P29   Transt cardiovasc orig periodo perinatal";85;19;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"P35   Doenc virais congen";-;-;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P36   Septicemia bacter do recem-nascido";272;354;99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;725
"P37   Outr doenc infecc e parasit congen";4;7;7;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;21
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P39   Outr infecc especificas do periodo perinatal";49;41;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;96
"P50   Perda sanguinea fetal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P51   Hemorragia umbilical do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P52   Hemorragia intracran nao-traum feto rec-nasc";23;17;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"P53   Doenc hemorragica do feto e do recem-nascido";5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P54   Outr hemorragias neonatais";17;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"P55   Doenc hemolitica do feto e do recem-nascido";8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P56   Hidropsia fetal dev doenc hemolitica";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P57   Kernicterus";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P58   Ictericia neonatal dev outr hemolises excess";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P59   Ictericia neonatal dev outr causas e as NE";1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P60   Coagulacao intravasc dissem feto rec-nasc";14;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"P61   Outr transt hematologicos perinatais";13;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"P70   Trans transit metab carboid esp fet rec-nasc";4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P74   Outr dist eletrolit metab transit per neonat";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P76   Outr obstrucoes intestinais do recem-nascido";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P77   Enterocolite necrotizante do feto e rec-nasc";20;89;68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;177
"P78   Outr transt ap digestivo periodo perinatal";3;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"P80   Hipotermia do recem-nascido";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5
"P83   Outr afecc compr tegum espec feto rec-nasc";32;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"P90   Convulsoes do recem-nascido";1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P91   Outr disturbios funcao cerebral rec-nasc";5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P92   Problemas de alimentacao do recem-nascido";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P94   Transt do tonus muscular do recem-nascido";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P96   Outr afeccoes originadas periodo perinatal";105;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;143
"Q00   Anencefalia e malformacoes similares";92;9;4;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107
"Q01   Encefalocele";10;2;3;-;-;-;1;-;-;-;-;-;1;-;-;1;1;-;2;-;1;-;22
"Q02   Microcefalia";1;1;6;-;5;3;3;2;3;-;-;1;-;1;-;-;-;-;-;-;-;-;26
"Q03   Hidrocefalia congen";16;8;19;-;13;9;7;1;1;2;2;2;-;-;-;1;-;-;-;-;-;-;81
"Q04   Outr malformacoes congen do cerebro";9;-;24;-;9;4;2;-;1;1;2;1;2;-;-;-;1;-;-;1;1;-;58
"Q05   Espinha bifida";5;2;3;-;1;-;1;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;17
"Q06   Outr malformacoes congen da medula espinhal";-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;2;-;1;2;3;3;-;14
"Q07   Outr malformacoes congen do sist nervoso";4;-;3;-;3;1;2;1;-;-;-;1;-;-;1;2;-;-;-;-;-;-;18
"Q18   Outr malformacoes congen da face e pescoco";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";20;26;34;-;11;1;-;1;-;2;-;-;-;-;1;1;-;1;-;-;-;-;98
"Q21   Malformacoes congen dos septos cardiacos";16;13;57;-;16;2;3;4;2;3;2;2;6;2;1;4;1;2;3;1;5;-;145
"Q22   Malform congen valvas pulmonar tricuspide";5;7;13;-;2;1;1;-;-;-;1;1;1;-;-;-;1;1;-;-;-;-;34
"Q23   Malformacoes congen valvas aortica e mitral";18;7;19;-;1;1;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;49
"Q24   Outr malformacoes congen do coracao";91;60;119;-;26;6;-;4;4;7;3;2;4;4;1;4;2;5;3;2;5;-;352
"Q25   Malformacoes congen das grandes arterias";25;25;25;-;4;1;-;-;1;-;1;-;-;-;1;2;4;-;3;1;-;-;93
"Q26   Malformacoes congen das grandes veias";2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q27   Outr malformacoes congen sist vasc perif";2;1;-;-;-;1;-;-;-;-;-;3;-;-;1;-;1;-;-;-;-;-;9
"Q28   Outr malform congen aparelho circulatorio";4;2;2;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;12
"Q30   Malformacao congen do nariz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q31   Malformacoes congen da laringe";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q32   Malformacoes congen traqueia e bronquios";3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q33   Malformacoes congen do pulmao";76;10;17;-;7;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;113
"Q34   Outr malformacoes congen aparelho respirat";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q35   Fenda palatina";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q36   Fenda labial";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q37   Fenda labial c/fenda palatina";1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q38   Outr malform congen lingua boca e faringe";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q39   Malformacoes congen do esofago";4;2;15;-;5;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;27
"Q40   Outr malform congen trato digestivo super";1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q41   Ausencia atresia estenose congen intest delg";-;5;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;16
"Q42   Ausencia atresia e estenose congen do colon";2;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q43   Outr malformacoes congen do intestino";1;4;14;-;3;-;1;-;-;-;-;1;-;-;-;-;-;-;2;-;4;-;30
"Q44   Malform congen vesic biliar via biliar figad";1;-;7;-;8;1;2;2;-;-;-;1;1;1;2;2;1;1;2;-;-;-;32
"Q45   Outr malformacoes congen aparelho digestivo";-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;7
"Q55   Outr malformacoes congen org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q56   Sexo indeterminado e pseudo-hermafroditismo";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";24;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"Q61   Doenc cisticas do rim";23;1;5;-;1;-;-;-;-;-;1;1;-;4;2;4;5;1;3;1;3;-;55
"Q62   Anom cong obstr pelv renal malf cong ureter";2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"Q63   Outr malformacoes congen do rim";9;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;13
"Q64   Outr malformacoes congen aparelho urinario";-;2;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;8
"Q67   Deform osteom cong cabeca face coluna torax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q74   Outr malformacoes congen dos membros";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";2;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"Q76   Malform congen coluna vertebral ossos torax";-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;4
"Q77   Osteocondr c/anom cresc ossos long col vert";1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q78   Outr osteocondrodisplasias";2;-;1;-;2;1;2;1;-;-;-;1;-;-;-;-;-;-;-;1;1;-;12
"Q79   Malformacoes congen sist osteomuscular NCOP";53;11;29;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94
"Q85   Facomatoses NCOP";-;-;-;-;-;1;1;1;1;2;1;-;-;1;-;1;1;-;-;-;-;-;10
"Q86   Sindr c/malf cong dev causas exog conh NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";10;4;10;-;6;1;2;-;5;2;1;1;1;-;1;-;-;-;-;-;1;-;45
"Q89   Outr malformacoes congen NCOP";110;10;17;-;5;1;-;2;-;-;-;-;-;1;-;-;-;-;1;-;-;-;147
"Q90   Sindr de Down";3;2;29;-;14;4;2;5;1;4;5;3;3;8;6;8;8;3;-;1;-;-;109
"Q91   Sindr de Edwards e sindr de Patau";29;10;50;-;8;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;99
"Q92   Outr trissomias e trissom parc autoss NCOP";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q93   Monossomias e delecoes dos autossomos NCOP";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3
"Q96   Sindr de Turner";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"Q97   Outr anom cromoss sexuais fenotipo fem NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";7;7;7;-;5;-;1;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;31
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;7;-;9
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;4
"R03   Valor anormal pressao arterial s/diagn";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;4;1;-;2;3;1;4;1;-;-;2;1;1;4;1;25
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;3
"R07   Dor de garganta e no peito";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;4
"R09   Outr sint sinais relat ap circulat respirat";-;-;10;-;-;1;2;6;4;12;17;17;31;43;60;68;86;86;110;143;375;4;1075
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;1;3;3;2;4;6;6;7;11;25;1;69
"R13   Disfagia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;1;2;-;7
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;2;-;5
"R22   Tumefac massa tumoracao loc pele tec subcut";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;4
"R23   Outr alteracoes cutaneas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R27   Outr disturbios da coordenacao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"R31   Hematuria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;1;1;-;6
"R44   Outr sint sinais relat sensac percep gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R50   Febre origem desconhecida e outras origens";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;-;1;-;-;5
"R51   Cefaleia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;4;32;66;818;-;924
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-;-;1;1;-;-;6
"R56   Convulsoes NCOP";-;-;-;-;3;-;1;1;1;2;3;6;2;1;-;1;-;1;-;1;4;-;27
"R57   Choque NCOP";-;2;2;-;-;-;1;3;6;4;2;9;12;7;11;19;19;34;22;36;93;-;282
"R58   Hemorragia NCOP";-;-;-;-;-;-;-;1;3;8;6;5;5;2;1;5;2;2;4;2;-;-;46
"R60   Edema NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;3
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;5;-;7
"R64   Caquexia";-;-;-;-;-;-;-;-;1;1;2;2;2;2;2;6;8;7;15;12;77;1;138
"R68   Outr sint e sinais gerais";1;1;1;-;1;1;1;-;-;7;5;4;4;21;20;23;30;29;49;49;302;3;552
"R76   Outr achados imunologicos anormais no soro";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"R93   Achados anorm exam diagn imag out estr corp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R95   Sindr da morte subita na infancia";5;9;25;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;4;1;48
"R96   Outr mortes subitas de causa desconhecida";-;-;4;-;1;1;-;1;1;4;8;15;20;23;35;36;36;46;39;57;168;2;497
