 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"N03   Sindr nefritica cronica";-;-;-;-;-;-;1;-;1;1;2;4;3;10;2;4;12;8;9;7;12;-;76
"N04   Sindr nefrotica";-;-;1;-;-;1;-;1;-;-;-;-;1;1;-;-;1;2;1;2;2;-;13
"N05   Sindr nefritica NE";-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;2;-;-;1;-;-;-;8
"N07   Nefropatia hereditaria NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;2;2;2;4;4;7;11;5;15;12;14;25;67;-;170
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;1;-;-;2;-;1;3;1;1;1;3;5;6;8;18;1;51
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;1;1;1;2;4;6;7;8;20;14;29;21;40;49;174;-;377
"N13   Uropatia obstrutiva e p/refluxo";-;-;1;-;-;-;-;-;-;-;2;-;-;3;1;6;1;4;7;5;15;-;45
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;2;-;-;3;1;1;2;4;5;2;3;4;-;27
"N17   Insuf renal aguda";-;-;5;-;-;-;1;1;4;2;9;8;14;16;33;42;42;54;81;98;294;1;705
"N18   Insuf renal cronica";-;-;2;-;-;1;2;3;8;15;17;23;33;47;77;130;125;135;143;158;450;1;1370
"N19   Insuf renal NE";-;-;8;-;-;-;3;-;-;3;6;2;4;10;18;25;42;59;43;84;253;-;560
"N20   Calculose do rim e do ureter";-;-;-;-;-;1;-;-;-;6;3;5;4;7;8;9;9;6;7;10;10;-;85
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;2;-;5
"N25   Transt result funcao renal tubular alterada";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3;-;5
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;1;-;2;5;3;3;9;6;6;10;11;8;6;6;14;-;90
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;6;3;9;7;13;52;-;95
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;2;1;-;1;1;1;2;3;3;3;4;2;1;1;-;25
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;1;2;1;6;9;-;24
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;5;-;8
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;-;-;5
"N39   Outr transt do trato urinario";-;-;7;-;5;3;6;7;8;10;10;8;26;31;67;95;163;202;259;423;1864;2;3196
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;8;14;16;22;65;-;129
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;6
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;4;4;-;12
"N45   Orquite e epididimite";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;5
"N48   Outr transt do penis";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;1;-;4
"N49   Transt inflam orgaos genitais masc NCOP";-;-;1;-;-;-;-;1;1;-;-;-;7;3;1;6;8;4;10;10;6;-;58
"N60   Displasias mamarias benignas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"N63   Nodulo mamario NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;3
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;-;1;2;2;-;3;2;1;1;-;-;-;-;-;-;12
"N71   Doenc inflam do utero exceto o colo";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;3;2;2;-;11
"N72   Doenc inflam do colo do utero";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;1;-;-;-;1;-;1;1;1;4;1;2;-;3;1;2;4;-;22
"N75   Doenc da gland de Bartholin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;-;3;2;-;10
"N80   Endometriose";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;3
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;1;1;3;-;10
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;1;1;1;-;2;-;2;-;1;-;-;-;1;-;-;9
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;4
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;-;-;-;-;1;2;-;-;-;1;-;-;-;-;-;-;2;-;6
"O00   Gravidez ectopica";-;-;-;-;-;-;-;1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;5
"O01   Mola hidatiforme";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O02   Outr produtos anormais da concepcao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O03   Aborto espontaneo";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"O05   Outr tipos de aborto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O06   Aborto NE";-;-;-;-;-;-;-;-;4;4;1;6;-;-;-;-;-;-;-;-;-;-;15
"O07   Falha de tentativa de aborto";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"O10   Hipertens pre-exist complic grav parto puerp";-;-;-;-;-;-;-;-;-;2;1;4;2;-;-;-;-;-;-;-;-;-;9
"O11   Dist hipertens pre-exist proteinuria superp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;2;2;5;3;6;1;-;-;-;-;-;-;-;-;-;19
"O15   Eclampsia";-;-;-;-;-;-;-;3;-;1;4;4;2;-;-;-;-;-;-;-;-;-;14
"O16   Hipertensao materna NE";-;-;-;-;-;-;-;-;2;2;-;1;1;-;-;-;-;-;-;-;-;-;6
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;6
"O24   Diabetes mellitus na gravidez";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O43   Transt da placenta";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O44   Placenta previa";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O45   Descolamento prematuro da placenta";-;-;-;-;-;-;-;1;-;4;-;3;-;-;-;-;-;-;-;-;-;-;8
"O62   Anormalidades da contracao uterina";-;-;-;-;-;-;-;-;1;1;6;2;-;-;-;-;-;-;-;-;-;-;10
"O67   Trab parto parto compl hemorr intrapart NCOP";-;-;-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;4
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;-;1;2;4;3;1;-;-;-;-;-;-;-;-;-;11
"O75   Outr complic do trab parto e do parto NCOP";-;-;-;-;-;-;-;-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;6
"O85   Infecc puerperal";-;-;-;-;-;-;-;2;4;4;3;1;1;-;-;-;-;-;-;-;-;-;15
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;5
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;1;-;1;3;2;1;-;-;-;-;-;-;-;-;-;8
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;1;2;1;-;3;-;-;-;-;-;-;-;-;-;-;7
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;-;-;4;1;4;-;-;-;-;-;-;-;-;-;-;9
"O98   Doen inf paras mat COP compl grav part puerp";-;-;-;-;-;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;5
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;1;6;12;17;13;14;4;-;-;-;-;-;-;-;-;-;67
"P00   Fet rec-nasc afet afec mat n obr rel grav at";181;65;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;258
"P01   Fet rec-nasc afet complic maternas gravidez";215;38;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;260
"P02   Fet rec-nasc afet compl plac cord umb membr";165;21;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;197
"P03   Fet rec-nasc afet out compl trab parto parto";41;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"P04   Fet rec-nasc infl af noc trans plac leit mat";8;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;12
"P05   Crescimento fetal retard e desnutric fetal";16;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"P07   Transt rel gest curt dur peso baix nasc NCOP";324;12;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;343
"P10   Laceracao intracran hemorrag dev traum parto";2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P15   Outr traum de parto";5;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P20   Hipoxia intra-uterina";64;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;73
"P21   Asfixia ao nascer";166;37;27;-;2;-;2;1;-;1;1;-;-;-;-;1;-;-;-;-;-;5;243
"P22   Desconforto respirat do recem-nascido";485;83;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;586
"P23   Pneumonia congen";46;22;9;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;79
"P24   Sindr de aspiracao neonatal";79;31;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;137
"P25   Enfisema interst afecc corr orig per perinat";26;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"P26   Hemorragia pulmonar orig periodo perinatal";85;15;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106
"P27   Doenc respirat cron orig periodo perinatal";3;2;33;-;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;44
"P28   Outr afeccoes respirat orig per perinatal";173;17;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201
"P29   Transt cardiovasc orig periodo perinatal";82;18;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106
"P35   Doenc virais congen";-;2;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"P36   Septicemia bacter do recem-nascido";331;365;92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;788
"P37   Outr doenc infecc e parasit congen";5;8;5;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P39   Outr infecc especificas do periodo perinatal";35;19;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;71
"P50   Perda sanguinea fetal";4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P52   Hemorragia intracran nao-traum feto rec-nasc";22;10;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"P53   Doenc hemorragica do feto e do recem-nascido";7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P54   Outr hemorragias neonatais";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P55   Doenc hemolitica do feto e do recem-nascido";5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P57   Kernicterus";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P59   Ictericia neonatal dev outr causas e as NE";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P60   Coagulacao intravasc dissem feto rec-nasc";6;11;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"P61   Outr transt hematologicos perinatais";19;13;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"P70   Trans transit metab carboid esp fet rec-nasc";6;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P72   Outr transt endocrinos transit period neonat";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P74   Outr dist eletrolit metab transit per neonat";7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"P76   Outr obstrucoes intestinais do recem-nascido";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P77   Enterocolite necrotizante do feto e rec-nasc";24;85;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;169
"P78   Outr transt ap digestivo periodo perinatal";5;7;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"P80   Hipotermia do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P83   Outr afecc compr tegum espec feto rec-nasc";18;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"P90   Convulsoes do recem-nascido";2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P91   Outr disturbios funcao cerebral rec-nasc";2;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P92   Problemas de alimentacao do recem-nascido";-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P94   Transt do tonus muscular do recem-nascido";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P96   Outr afeccoes originadas periodo perinatal";92;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;124
"Q00   Anencefalia e malformacoes similares";87;6;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;98
"Q01   Encefalocele";7;3;1;-;1;-;1;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;16
"Q02   Microcefalia";-;-;3;-;4;3;3;2;5;-;1;-;-;-;-;-;-;-;-;-;-;-;21
"Q03   Hidrocefalia congen";15;6;22;-;11;2;6;1;1;-;-;-;-;1;-;-;1;-;-;-;-;-;66
"Q04   Outr malformacoes congen do cerebro";8;5;24;-;9;4;1;-;2;-;-;2;1;-;1;-;1;-;-;-;-;-;58
"Q05   Espinha bifida";2;1;10;-;2;2;1;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;22
"Q06   Outr malformacoes congen da medula espinhal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;7
"Q07   Outr malformacoes congen do sist nervoso";4;-;3;-;4;3;1;-;-;-;-;-;1;1;-;1;1;-;1;-;-;-;20
"Q15   Outr malformacoes congen do olho";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";21;15;26;-;5;2;4;2;1;1;1;-;1;-;-;-;-;3;1;-;-;-;83
"Q21   Malformacoes congen dos septos cardiacos";20;19;66;-;24;2;3;2;2;3;2;3;2;2;3;1;3;3;2;4;4;-;170
"Q22   Malform congen valvas pulmonar tricuspide";7;4;10;-;2;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"Q23   Malformacoes congen valvas aortica e mitral";21;16;26;-;4;1;2;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;74
"Q24   Outr malformacoes congen do coracao";95;69;128;-;26;6;13;5;5;2;1;1;2;6;2;2;5;8;5;4;5;-;390
"Q25   Malformacoes congen das grandes arterias";20;29;23;-;1;-;2;-;2;-;1;-;-;2;-;-;1;-;1;2;1;-;85
"Q26   Malformacoes congen das grandes veias";2;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q27   Outr malformacoes congen sist vasc perif";1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;1;-;-;-;7
"Q28   Outr malform congen aparelho circulatorio";1;2;5;-;-;1;-;1;-;3;-;1;-;-;-;-;-;-;-;-;-;-;14
"Q30   Malformacao congen do nariz";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q31   Malformacoes congen da laringe";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q32   Malformacoes congen traqueia e bronquios";1;-;4;-;2;-;1;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;11
"Q33   Malformacoes congen do pulmao";51;9;9;-;4;-;3;1;1;-;-;-;1;-;-;-;-;-;-;-;2;1;82
"Q34   Outr malformacoes congen aparelho respirat";2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q35   Fenda palatina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q36   Fenda labial";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";7;3;8;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;22
"Q40   Outr malform congen trato digestivo super";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q41   Ausencia atresia estenose congen intest delg";2;4;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"Q42   Ausencia atresia e estenose congen do colon";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Q43   Outr malformacoes congen do intestino";1;1;14;-;2;1;-;-;1;-;-;-;-;1;-;2;-;-;1;2;3;-;29
"Q44   Malform congen vesic biliar via biliar figad";2;-;13;-;3;2;-;1;1;-;-;-;-;1;-;1;2;1;2;1;-;-;30
"Q45   Outr malformacoes congen aparelho digestivo";-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q50   Malform cong ovario tromp Falopio lig largos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q51   Malformacoes congen utero e do colo do utero";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q55   Outr malformacoes congen org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Q56   Sexo indeterminado e pseudo-hermafroditismo";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";21;2;2;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;28
"Q61   Doenc cisticas do rim";18;2;1;-;1;-;1;-;1;-;2;1;6;6;3;4;7;3;2;1;6;-;65
"Q62   Anom cong obstr pelv renal malf cong ureter";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;4
"Q63   Outr malformacoes congen do rim";8;1;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;2;-;-;18
"Q64   Outr malformacoes congen aparelho urinario";5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q67   Deform osteom cong cabeca face coluna torax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q75   Outr malformacoes congen ossos cranio e face";3;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q76   Malform congen coluna vertebral ossos torax";1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"Q77   Osteocondr c/anom cresc ossos long col vert";2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"Q78   Outr osteocondrodisplasias";-;1;5;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;8
"Q79   Malformacoes congen sist osteomuscular NCOP";67;22;21;-;4;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;116
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;1;2;2;-;1;-;-;-;-;1;1;1;-;1;-;10
"Q87   Outr sindr c/malform cong q acomet mult sist";7;-;9;-;6;2;-;1;-;-;1;-;2;1;-;-;1;-;-;-;-;-;30
"Q89   Outr malformacoes congen NCOP";132;19;22;-;3;1;3;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;184
"Q90   Sindr de Down";3;3;24;-;15;2;1;4;3;3;1;5;3;8;12;12;4;5;-;-;-;-;108
"Q91   Sindr de Edwards e sindr de Patau";22;5;51;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82
"Q92   Outr trissomias e trissom parc autoss NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;2;-;1;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;6
"Q99   Outr anomalias dos cromossomos NCOP";7;3;10;-;5;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;26
"R00   Anormalidades do batimento cardiaco";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;4;-;9
"R02   Gangrena NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;4
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;1;1;6;3;1;7;1;-;3;1;1;2;2;-;3;-;32
"R06   Anormalidades da respiracao";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;7
"R07   Dor de garganta e no peito";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;3;-;2;1;2;5;7;10;12;28;42;55;67;78;91;109;114;168;429;3;1226
"R10   Dor abdominal e pelvica";-;-;-;-;1;-;-;-;-;-;1;-;1;4;1;7;6;6;12;10;28;-;77
"R13   Disfagia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R14   Flatulencia e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R16   Hepatomegalia e esplenomegalia NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R17   Ictericia NE";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;4
"R18   Ascite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R19   Outr sint e sinais relat ap digest abdome";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;4
"R22   Tumefac massa tumoracao loc pele tec subcut";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R29   Outr sint sinais relat sist nerv osteomusc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R31   Hematuria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R33   Retencao urinaria";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R40   Sonolencia estupor e coma";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;1;-;1;-;6
"R50   Febre origem desconhecida e outras origens";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R53   Mal estar fadiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;5;11;26;68;847;-;961
"R55   Sincope e colapso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;1;1;-;6
"R56   Convulsoes NCOP";-;-;-;-;1;-;-;-;-;1;2;6;3;2;1;1;-;1;-;1;-;-;19
"R57   Choque NCOP";2;-;3;-;1;2;2;4;11;5;11;8;10;10;19;23;32;18;28;31;69;-;289
"R58   Hemorragia NCOP";-;-;-;-;-;-;1;1;4;6;3;4;2;4;1;3;2;1;2;-;4;-;38
"R59   Aumento de volume dos ganglios linfaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;3
"R62   Retardo do desenvolv fisiologico normal";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
